instance,period,timestamp,instance_name,rules,user_count,note
indieweb.social,jan-feb2024,20240102134433, Indieweb.Social ,"[{""id"": ""1"", ""text"": ""No spam or excessive self-promoting in posts.""}, {""id"": ""2"", ""text"": ""No bots that are not labeled as such in their profile.""}, {""id"": ""3"", ""text"": ""Keep conversations civil and respectful even in disagreement.""}, {""id"": ""4"", ""text"": ""No racism, sexism, homophobia, transphobia, xenophobia, anti-Semitism, or casteism""}, {""id"": ""5"", ""text"": ""No sexually explicit or violent posts or media allowed""}, {""id"": ""6"", ""text"": ""No incitement of violence or promotion of violent ideologies""}, {""id"": ""7"", ""text"": ""No illegal content.""}]",11233,cdx-window
social.data.coop,jan-feb2024,20240216170905,data.coop mastodon,"[{""id"": ""1"", ""text"": ""Do not engage in homophobic, racist, transphobic, ableist, sexist, or otherwise prejudiced behaviour.""}, {""id"": ""2"", ""text"": ""Do not harass people. Stalking, unconsented contact, or unwanted sexual attention is harassment.""}, {""id"": ""3"", ""text"": ""Aggression and elitism are not welcome — nobody should be afraid to ask questions.""}, {""id"": ""4"", ""text"": ""Data.coops Acceptable Usage Policy gælder for social.data.coop: https://git.data.coop/data.coop/dokumenter/src/branch/master/Acceptable%20Usage%20Policy.md""}]",37,cdx-window
toot.community,jan-feb2024,20240114173017,toot.community,"[{""id"": ""1"", ""text"": ""Sexually explicit or violent media must be marked as sensitive when posting.""}, {""id"": ""2"", ""text"": ""No racism, sexism, homophobia, transphobia, xenophobia, or casteism.""}, {""id"": ""3"", ""text"": ""No incitement of violence or promotion of violent ideologies.""}, {""id"": ""4"", ""text"": ""No harassment, dogpiling or doxxing of other users.""}, {""id"": ""5"", ""text"": ""No content illegal in The Netherlands.""}, {""id"": ""6"", ""text"": ""Do not share intentionally false or misleading information.""}, {""id"": ""7"", ""text"": ""Add a Content Warning (CW) to any toots that may hurt or trigger people like religion, gore, spoilers, or sensitive topics.""}]",30785,cdx-window
buttsex.restaurant,jan-feb2024,20231208045115,buttsex.restaurant,"[{""id"": ""2"", ""text"": ""do whatever you want but don't fuck up""}]",4,available-blue-dot
social.milktea.io,jan-feb2024,,,null,,no valid snapshot Jan-Feb 2024
furry.engineer,jan-feb2024,20230524215117,"Furry.Engineer - Duct tape, hotfixes, and poor soldering!","[{""id"": ""14"", ""text"": ""Rule #1 – No illegal content or conduct. Content or conduct that is illegal in the United States is strictly prohibited.""}, {""id"": ""15"", ""text"": ""Rule #2 – Racism, sexism, homophobia, transphobia, and other discrimination is prohibited. Users who engage in such conduct are not welcome on our platform.""}, {""id"": ""16"", ""text"": ""Rule #3 – Don’t stalk or harass other users. Respect other users of our service and other federated instances.""}, {""id"": ""17"", ""text"": ""Rule #4 – Misinformation and deceptive content is prohibited. Misinformation, scams, Ponzi schemes, and other deceptive tactics have become rampant on other platforms and we don’t want to see a resurgence of it in the Fediverse.""}, {""id"": ""18"", ""text"": ""Rule #5 – Content warnings (CW) are required for NSFW content, political discussion and debate, religious promotion and debate, and drug mentions.""}, {""id"": ""19"", ""text"": ""Rule #5.2 – Don't put polarizing, graphic, or sensitive content in the content warning (CW) description.""}, {""id"": ""20"", ""text"": ""Rule #6 – Respect the service. Spam and advertising is not acceptable, but friendly automated bots are welcome.""}, {""id"": ""21"", ""text"": ""Rule #7 – Use the report system. If a user or instance is breaking the rules, we recommend just reporting the content and not engaging.""}, {""id"": ""22"", ""text"": ""Rule #8.1 – Account / post language identification. We require that all posts are properly marked with the language used, which can be done at the account level through the account preferences page, or per-post by clicking the language button next to “CW” (Content Warning).""}, {""id"": ""23"", ""text"": ""Rule #8.2 – Misleading or deceptive impersonation. You may not impersonate an individual, group, or organization with the intent to deceive, confuse, and exploit other users. Parody accounts should tag themselves clearly in their profile description.""}, {""id"": ""24"", ""text"": ""Rule #8.3 – Bot accounts must mark themselves as a bot and must post using “Unlisted”, “Followers only”, or “Mentioned people only”, so we can keep the local and federated timelines clear and focused on users.""}, {""id"": ""25"", ""text"": ""Rule #8.4 – No brand or government-affiliated account may be registered on Pawb.Social services without prior written and publicly recorded approval, except furry fandom-operated brands and events covered by the exception in our full rules.""}, {""id"": ""26"", ""text"": ""Rule #8.5 – If you have been suspended from any Pawb.Social instance, you may not create another account on any of our services.""}, {""id"": ""27"", ""text"": ""Rule #8.6 – All avatars and header images must not contain any content that is prohibited by any other rule in the Code of Conduct, especially content that requires a Content Warning (CW).""}, {""id"": ""28"", ""text"": ""The full Code of Conduct can be found at https://docs.google.com/document/d/1jXkulJKMWEmv-cb_jaYkG2L0sTcZeHKdcqwImNkf6Ko – Some rules and wording listed here have been summarized for brevity.""}]",832,available-blue-dot
mstdn.plusminus.io,jan-feb2024,20240427220755,mstdn.plusminus.io,"[{""id"": ""4"", ""text"": ""利用規約\r\nhttps://plusminus.io/mstdn-plusminus-io/terms-of-service""}]",20,available-blue-dot
neovibe.app,jan-feb2024,,,null,,no valid snapshot Jan-Feb 2024
reactions-test.mara.guru,jan-feb2024,20250421145954,Yumeka SNS Lab - Reactions,"[{""id"": ""1"", ""text"": ""본 서버는 마스토돈 이모지 리액션 기능 테스트용 서버입니다. 접속 안정성을 보장하지 않으며 데이터 역시 소실될 수 있습니다.""}, {""id"": ""2"", ""text"": ""이외 규칙은 마라탕.인생 서버 규칙을 따릅니다. https://maratang.life/about""}]",1,available-blue-dot
kinkyelephant.com,jan-feb2024,20221116052739,Mastodon,"[{""id"": ""1"", ""text"": ""Don't be a dick. Being nice to each other is the most important rule of this instance.""}, {""id"": ""2"", ""text"": ""Don't post stuff you don't have the rights to without permission. This is a creator-friendly instance.""}, {""id"": ""3"", ""text"": ""Hywel is running this instance out of his own pocket for BDSM models, producers and fans. If you don't like the way this instance is run, start your own. That's what Mastodon is for :-)""}, {""id"": ""5"", ""text"": ""If you post illegal stuff, you're out. ""}, {""id"": ""6"", ""text"": ""Please mark \""Not Safe For Work\"" (NSFW) content with the eye button for images AND the CW button for text. It is important to DO BOTH for every post so vanilla users on other instances know what they are getting.""}]",3746,available-blue-dot
na.social,jan-feb2024,20240924195316,Ditto,[],0,available-blue-dot
thejoyo.com,jan-feb2024,20220106231119,TheJoYo,[],1,available-blue-dot
antisocial.existentialdread.com,jan-feb2024,20230521001955,Existential Dread,"[{""id"": ""1"", ""text"": ""No. If you have to ask, then the answer is No.""}]",1,available-blue-dot
infosec.exchange,jan-feb2024,20240127004142,Infosec Exchange,"[{""id"": ""1"", ""text"": ""Do unto others as you think they would want done to them.  ""}, {""id"": ""2"", ""text"": ""Mark sensitive content with a content warning.  ""}, {""id"": ""3"", ""text"": ""Gratuitous obscenity that serves no practical benefit to a discussion is not permitted.""}, {""id"": ""4"", ""text"": ""Illegal content such as child pornography, unsurprisingly, is not permitted""}, {""id"": ""5"", ""text"": ""Spam is not permitted, this includes creating spam accounts that only serve to provide profile links or advertise products and services. ""}, {""id"": ""6"", ""text"": ""Hate speech and abusive or threatening behavior is not permitted, specifically that which directed at any gender, nationality, religion, race, age, pizza topping preference, or sexual identity.  One can hate on systemd all day long here.""}, {""id"": ""7"", ""text"": ""Lack of a specific rule against a certain behavior does not indicate acceptance of that behavior.  Each of us has a limited amount of time in this world.  Don't be a jerk.  ""}, {""id"": ""8"", ""text"": ""Violating one or more of these rules may result in an immediate, permanent ban without notice or warning.  ""}, {""id"": ""9"", ""text"": ""You may not impersonate a person or brand without a clear indication the account is unofficial and/or a parody. Parody accounts are permitted, as are legitimate brand accounts. ""}, {""id"": ""11"", ""text"": ""No attacks against (or from) the instance.\r\n\r\nYou may not do anything which may impact confidentiality, integrity or availability of Infosec.Exchange, the users of the service or their data.\r\nFor more details see https://wiki.infosec.exchange/rules/start""}, {""id"": ""12"", ""text"": ""No doxing (aka doxxing) or disclosing personal information without consent and as a means of harassing or causing others to harass another person.""}, {""id"": ""13"", ""text"": ""No harassment in the form of continued engagement after a person has requested contact to stop""}, {""id"": ""14"", ""text"": ""Automated posting:\r\n- accounts that post >50% using automation must be labeled as a “bot” in the user profile to help provide a visual indicator to visitors\r\n- automated posts must be limited to one post per hour/24 per day with post visibility set to “public”. There is no limit on “unlisted” posts.""}]",63807,cdx-window
mathstodon.xyz,jan-feb2024,,,null,,no valid snapshot Jan-Feb 2024
toots.ravenoak.dev,jan-feb2024,20241013100330,Ravenoak's Mastodon Server,"[{""id"": ""1"", ""text"": ""Don't get banned.""}]",3,available-blue-dot
tribe.net,jan-feb2024,20250428185245,tribe.net,"[{""id"": ""1"", ""text"": ""Be kind. \r\nBy that, I mean don't upload a ton of stuff here because disk space is limited and costs $$. If you want to use Mastodon as an archive of your big photos and videos, then you should run your own server. It's easy and I can walk you through it. \r\n""}, {""id"": ""2"", ""text"": ""If you want to show off your products or services, you may post an ad once per month. If you are reported for posting more than that, you will get a warning, and then suspension.""}, {""id"": ""3"", ""text"": ""If you send unsolicited direct messages to users, and you are reported by anyone, you will get a warning and set to limited visibility. The second report will result in your suspension.""}, {""id"": ""4"", ""text"": ""Accounts that display ads in their profile photo and description will be set to limited visibility, meaning only your followers will see your posts. ""}, {""id"": ""5"", ""text"": ""Also, just be nice in general. I'm doing my best but I don't know everything about Mastodon. The community is a better resource for answering questions, especially if things don't seem to work for you the way you'd like. Remember, this is a free service. ""}]",2792,available-blue-dot
front-end.social,jan-feb2024,20230620192140,Front-End Social,"[{""id"": ""1"", ""text"": ""No racism/white supremacy""}, {""id"": ""2"", ""text"": ""No sexism""}, {""id"": ""3"", ""text"": ""No ableism""}, {""id"": ""4"", ""text"": ""No queer/trans-phobia           No homophobia, xenophobia, TERF, or other 'gender critical' shit. No dead-naming, misgendering, etc. No debating other people's right to exist.""}, {""id"": ""5"", ""text"": ""No fascism or nationalism""}, {""id"": ""6"", ""text"": ""No violence or harassment        No violence or harassment. No disrespecting people's boundaries. No sliding into DMs or @-mentioning those who have blocked you.""}, {""id"": ""7"", ""text"": ""No spam""}, {""id"": ""8"", ""text"": ""Be good to each other""}, {""id"": ""10"", ""text"": ""No crypto""}]",245,available-blue-dot
crazylab.online,jan-feb2024,20241112213025,CrazyLab.OnLine,"[{""id"": ""2"", ""text"": ""Only sharing, discussion, gathering and communication are allowed.\r\n在這里 只有分享丶討論丶聚會丶交流。""}, {""id"": ""3"", ""text"": ""Regardless of the choice of gender, gender identity and expression, age, sexual orientation, disability, appearance, body shape, race, religion or technology, we do not tolerate any form of cyber bullying and verbal attacks here.\r\n無論性別丶性別認同和表達方式丶年齡丶性取向丶殘疾丶外表丶身材丶種族丶宗教 或技術如何選擇, 在這裏我們不容忍任何形式的網絡欺凌及言語攻擊。""}, {""id"": ""4"", ""text"": ""Any  pornographic related contents (including languages, images, videos, URLs ...etc) cannot be uploaded here.\r\n任何色情相關的內容（包括: 語言、圖片、視頻、網址等）均不能上載到這裏。""}, {""id"": ""5"", ""text"": ""Copyrighted materials (including texts, files, photos, voices and videos ...etc) cannot be uploaded here.\r\n有版權的資料(包括文字、檔案、圖片、語音及視頻等)也不能上載到這裏。""}, {""id"": ""8"", ""text"": ""Prohibit issuing all contents which violate Hong Kong laws. \r\n禁止發送違反香港法律的內容。""}, {""id"": ""9"", ""text"": ""Don't toots political remarks and focus only for professional topics. \r\n本站不討論政治，重㸃討論專業的話題。""}, {""id"": ""10"", ""text"": ""No Advertisement & Spam but professional product reviews are accepted and welcome. \r\n謝絕廣告推送, 但可接受及歡迎專業的產品評論。""}, {""id"": ""6"", ""text"": ""All the above items are applicable to any discussion places and locations here (including TAGS, private messages, public discussion forums and other URL links). \r\n以上所有項目適用於在這里的任何討論場所及位置(包括 TAGS，私信，公開討論區 和其它連結)。 ""}, {""id"": ""7"", ""text"": ""In order to avoid affecting the freedom of other users and normal enjoyment of this system, users who violate the above rules will be removed from our system (without warning). \r\n為了避免影響其他用戶的自由及正常享用本系統, 違反以上那些規則的用户 會從我們的系統中被移除 (無需警告)。""}, {""id"": ""11"", ""text"": ""This is one non-profit project with no SLA guarantee but we shall try our best with FailOver Clustering System to stay system online 99.9%. \r\n這是一個沒有 SLA 保證的非盈利項目, 但我們將盡我們最大努力使用 故障轉移集群系統 來保持系統在線 99.9%。""}, {""id"": ""12"", ""text"": ""We do not accept any donation now and we shall consider to use stripe to handle all donations from donors if needed in future. \r\n我們現在不接受任何捐款, 如果將來有需要才考慮使用 Stripe 來處理捐贈者的捐贈。""}]",58,available-blue-dot
august-don.site,jan-feb2024,20221031185046,八月鯖,[],104,available-blue-dot
mastodon.art,jan-feb2024,20231110220146,Mastodon.ART,"[{""id"": ""1"", ""text"": ""No posting other artist's work without credit AND analysis/opinion .""}, {""id"": ""3"", ""text"": ""Respect other users' boundaries. ""}, {""id"": ""5"", ""text"": ""Tag sensitive content such as violence/blood, graphic nudity, lewd content, and other potentially upsetting or triggering topics, AND hide them under a Content Warning (CW). ""}, {""id"": ""6"", ""text"": ""No trolling, microaggressions, bullying, or harassment. See the Code of Conduct for the full list.""}, {""id"": ""7"", ""text"": ""No unapproved bots, corporate advertising, or spam (this does *not* mean your shop links and commission pages! Please share those often!).""}, {""id"": ""8"", ""text"": ""No racism, sexism, discrimination against gender and sexual minorities, ableism, fatmisia, xenophobia and/or violent nationalism, or the advocation of all of the above.""}, {""id"": ""9"", ""text"": ""No content that includes sexual depictions of minors (this includes loli), content illegal in Germany and/or France, such as holocaust denial or Nazi symbolism, conduct promoting the ideology of National Socialism.""}, {""id"": ""11"", ""text"": ""Conduct intended to stalk or harass users, impede users from using the service, degrade the performance of the service, or incite others to perform any of the aforementioned actions, is disallowed. ""}, {""id"": ""13"", ""text"": ""No NFT content. None at all. There are crypto-related instances on the fediverse that would be more suitable. ""}, {""id"": ""14"", ""text"": ""No AI-generated imagery allowed at all""}, {""id"": ""15"", ""text"": ""No flooding the public timelines (making lots of public posts in quick succession).""}]",35814,available-blue-dot
pixel.xarxa.cloud,jan-feb2024,20210619003724,Pixelfed (pixel.xarxa.cloud),[],0,available-blue-dot
mastodon.com.pl,jan-feb2024,20250908151445,Mastodon Poland,"[{""id"": ""1"", ""text"": ""(EN): No threats, harassment, racism, homophobia, sexism, and incitement to hatred towards individuals or groups. (PL): Niedozwolone są groźby, znęcanie się, rasizm, homofobia, seksizm oraz nawoływanie do nienawiści wobec jednostek oraz grup."", ""hint"": """", ""translations"": {}}, {""id"": ""2"", ""text"": ""(EN): No illegal content e.g. child pornography, pornography, frauds, illegal services etc.\r\n(PL): Niedozwolony jest content zabroniony prawnie np. dziecięca pornografia, pornografia, oszustwa, nielegalne usługi itp."", ""hint"": """", ""translations"": {}}, {""id"": ""3"", ""text"": ""(EN): No posting malicious links.\r\n(PL): Niedozwolone jest publikowanie złośliwych linków."", ""hint"": """", ""translations"": {}}, {""id"": ""4"", ""text"": ""(EN): No hate speech.\r\n(PL): Niedozwolona jest mowa nienawiści."", ""hint"": """", ""translations"": {}}, {""id"": ""5"", ""text"": ""(EN): NSFW content should be marked with a Content Warning. \r\n(PL): Treść NSFW piowinna być oznaczona ostrzeżeniem o zawartości."", ""hint"": """", ""translations"": {}}, {""id"": ""6"", ""text"": ""(EN): No spamming or explicit advertising allowed without proper introduction and/or other activity.\r\n(PL): Niedozwolone generowanie spamu ani jawnej reklamy bez odpowiedniego wprowadzenia i/lub innej aktywności."", ""hint"": """", ""translations"": {}}, {""id"": ""7"", ""text"": ""(EN): Comments should be related to the topics appearing within the thematic threads. (PL): Wypowiedzi powinny być związane z treściami pojawiającymi się w ramach wątków tematycznych."", ""hint"": """", ""translations"": {}}, {""id"": ""8"", ""text"": ""(EN): No insults based on their gender, sexual orientation, nationality, ethnicity, race, religion, or lack thereof. (PL): Niedozwolone jest znieważanie Użytkowników z powodu ich przynależności płciowej, seksualnej, narodowej, etnicznej, rasowej, wyznaniowej, albo z powodu jej bezwyznaniowości."", ""hint"": """", ""translations"": {}}, {""id"": ""9"", ""text"": ""(EN): No chauvinistic, misogynistic nature, as well as content displaying signs of gender discrimination. (PL): Niedozwolone są treści o charakterze szowinistycznym i mizoginistycznym, jak również noszące znamiona dyskryminacji płciowej."", ""hint"": """", ""translations"": {}}, {""id"": ""10"", ""text"": ""(EN): No content violating the personal rights of any third party. (PL): Zabrania się zamieszczania treści naruszających dobra osobiste osób trzecich."", ""hint"": """", ""translations"": {}}, {""id"": ""11"", ""text"": ""(EN): No content inciting dangerous behavior or praising such behaviord. (PL): Niedozwolone są treści nawołujące do zachowań niebezpiecznych, lub pochwalają takie zachowania."", ""hint"": """", ""translations"": {}}, {""id"": ""12"", ""text"": ""(EN): Upon creating an account, it is required to introduce oneself using the hashtag #introduction in one's post. (PL): Po utworzeniu konta, wymagane jest przedstawienie się z wykorzystaniem hasztagu #introduction w swoim toot'cie."", ""hint"": """", ""translations"": {}}]",1377,available-blue-dot
precure.ml,jan-feb2024,20230718003129,キュアスタ！,"[{""id"": ""1"", ""text"": ""プリキュアシリーズへの愛があることは、参加のそもそもの前提とさせて頂きます。""}, {""id"": ""2"", ""text"": ""ネタバレを含む投稿にはCW機能の使用をお願いします。その際、注釈（タイトル）は必ず、ネタバレを含むという意図がわかるものにしてください。""}, {""id"": ""3"", ""text"": ""規約にもある通り、投稿の著作権は本人にあります。当然ながら、不適切な投稿の責任も本人が持つものとします。""}, {""id"": ""4"", ""text"": ""いかなる理由があっても、東映公式やおもちゃ業界等の守秘事項の投稿はしないでください。（なお、商標の出願公開は守秘事項に含みません）""}, {""id"": ""6"", ""text"": ""大事なお知らせを伝えることがある「お知らせボット」へのフォローを外すことは出来ません。外しても、数分後にフォローが復活します。""}]",351,available-blue-dot
mamot.fr,jan-feb2024,20230722180134,La Quadrature du Net - Mastodon - Media Fédéré,"[{""id"": ""1"", ""text"": ""Conformément aux lois françaises et à la jurisprudence, les contenus pédopornographiques, y compris sous forme dessinée, sont illégaux et seront supprimés, et les comptes concernés bloqués (si distants) ou supprimés (si local).""}, {""id"": ""2"", ""text"": ""Les contenus pornographiques ou visiblement violents doivent être marqués avec le drapeau \""sensible / sensitive\"". Les comptes ne respectant pas cette règle seront rendus invisibles aux flux locaux et fédérés. ""}, {""id"": ""3"", ""text"": ""La publicité, sous forme répétée et/ou intrusive (faisant mention d'autres utilisateur·ices), n'est pas acceptée. Les comptes concernés seront rendus invisibles aux flux locaux et fédérés, ou supprimés, selon la gravité de la situation. ""}, {""id"": ""4"", ""text"": ""Approchez les personnes avec précaution et politesse. Si une personne vous demande d'arrêter de la mentionner ou qu'elle exprime ne plus vouloir participer à une discussion, arrêtez immédiatement. ""}, {""id"": ""5"", ""text"": ""Sont interdits les propos, images ou vidéos racistes, sexistes, homophobes ou transphobes.""}, {""id"": ""6"", ""text"": ""Sont interdits les avances ou propositions à caractères sexuels non-sollicitées.""}, {""id"": ""7"", ""text"": ""Sont interdit toute conduite, en public ou en privé, ayant pour but de traquer, harceler ou intimider d'autres personnes.""}, {""id"": ""8"", ""text"": ""Il est interdit de rassembler, publier, disséminer les informations personnelles d'une autre personne sans son autorisation explicite.""}, {""id"": ""9"", ""text"": ""Il est interdit de poursuivre une conversation ou inciter une personne à poursuivre une interaction avec une personne ayant réclamé la cessation de ladite interaction peut être considéré comme du harcèlement, indépendamment de la confidentialité employée.""}, {""id"": ""10"", ""text"": ""Est interdit toute tentative de retournement d’une oppression systémique. Par exemple : « racisme anti-blanc », « sexisme anti-homme », « hétérophobie », « cisphobie ».""}, {""id"": ""11"", ""text"": ""Il est interdit publier ou diffuser intentionnellement des propos diffamatoires, calomnieux. Cela concerne aussi toute désinformation avec intention de tromper (le gorafi ou the onion sont donc autorisés).""}]",38429,available-blue-dot
friendzone.social,jan-feb2024,,,null,,no valid snapshot Jan-Feb 2024
social.krebsco.de,jan-feb2024,,,null,,no valid snapshot Jan-Feb 2024
aus.social,jan-feb2024,20231020073345,Aus.Social,"[{""id"": ""9"", ""text"": ""Do not break the Code of Conduct.""}, {""id"": ""10"", ""text"": ""Do not break the law (Australian).""}, {""id"": ""11"", ""text"": ""Do not open a Business/Professional/Brand account (Art, Music or homemade stuff is fine).""}, {""id"": ""12"", ""text"": ""Do not create accounts for Impersonation (individuals, groups, or organisations)""}]",24887,available-blue-dot
syringa.social,jan-feb2024,20240106094805,Syringa.Social,"[{""id"": ""1"", ""text"": ""Be Kind""}, {""id"": ""7"", ""text"": ""Sexually explicit or violent media must be marked as sensitive when posting.""}, {""id"": ""9"", ""text"": ""No racism, sexism, homophobia, transphobia, xenophobia, casteism or fascism. ""}, {""id"": ""10"", ""text"": ""No incitement of violence or promotion of violent ideologies.""}, {""id"": ""11"", ""text"": ""No harassment, dogpiling or doxxing of other users.""}, {""id"": ""12"", ""text"": ""No illegal content.""}, {""id"": ""14"", ""text"": ""This site is directed to people over 13 years old,  as required by COPPA. ""}, {""id"": ""15"", ""text"": ""Running this server is a labor of love, don't make me not love this. ""}]",122,cdx-window
fivem.social,jan-feb2024,20250720132617,FiveM SociaL,"[{""id"": ""6"", ""text"": ""Before posting, make sure that both your server and you are in compliance with the CFX, FiveM, and Rockstar TOS (Terms of Service)."", ""hint"": """", ""translations"": {}}, {""id"": ""7"", ""text"": ""Please ensure you use the correct handle when creating your FiveM.Social account. We are unable to manually change handles, so it is important that your handle reflects your desired username when setting up your account. Any changes after creation will require creating a new account."", ""hint"": ""To avoid issues, double-check your handle before finalizing your account creation. This will help prevent the need for account deletions or the creation of a new account. If you need any assistance, feel free to reach out, but please note that handle changes are not supported once the account is created."", ""translations"": {}}, {""id"": ""8"", ""text"": ""Respect All Members"", ""hint"": ""Treat all members with respect. Harassment, hate speech, or discriminatory behavior will not be tolerated."", ""translations"": {}}, {""id"": ""9"", ""text"": ""Appropriate Content Only"", ""hint"": ""Ensure all content shared is appropriate for all audiences. Explicit or NSFW content is not allowed."", ""translations"": {}}, {""id"": ""10"", ""text"": ""Account Security"", ""hint"": ""Do not share your account credentials or other personal information in public channels. Protect your privacy."", ""translations"": {}}, {""id"": ""11"", ""text"": ""Faster Account Approval"", ""hint"": ""If you would like your account to be approved faster, you can join our Discord server and use our Discord bot for quicker approval processing. This will help speed up the verification and approval process."", ""translations"": {}}]",4339,available-blue-dot
augsburg.social,jan-feb2024,20211127121439,Mastodon - Augsburg.social,[],12,available-blue-dot
sakurajima.moe,jan-feb2024,20231122154211,Sakurajima (桜島）,"[{""id"": ""2"", ""text"": ""You may not harass/bully people, incite violence, and/or post hate speech (e.g. racism, homophobia, transphobia, ableism, etc). This includes other abusive behavior such as cyberbullying, brigading/dogpiling, doxxing, trolling, swatting, sending death threats, abusing #fediblock tag,  etc.""}, {""id"": ""3"", ""text"": ""Do not post misinformation (Anti-Vaxx, Covid-19 misinformation, 5G conspiracy theories) or anything to extremist movements (National Socialism, Alt-Right, Ultra-MAGA,  voicing support for fascist/totalitarian regimes, etc)""}, {""id"": ""4"", ""text"": ""Do not post images associated with hate movements, extremist ideologies or groups (Confederate States, Alt-Right, etc.).""}, {""id"": ""5"", ""text"": ""NSFW content must be tagged approprately with content warning applied or marked as sensitive. No posting of underaged sexual-explicit content (real life/CSAM/CSEM and lolicon/shotacon) is allowed. This rule is handled differently for servers on the exception list, see about page.""}, {""id"": ""6"", ""text"": ""Properly credit artwork that you didn’t create. Use #AIArt for any artwork that is generated from AI so users can properly filter it.""}, {""id"": ""7"", ""text"": ""Do not post SPAM, links to scam sites, pirated materials, phishing sites, or websites that break federal laws. Self promotion is OK, as long the links are safe and does not break the above rules.""}, {""id"": ""8"", ""text"": ""By using this service, you are expected to follow the laws of the United States of America. Refrain from posting anything that may break federal laws.\r\n""}, {""id"": ""9"", ""text"": ""No mini-modding. If you see any post break the rules, report the post instead.""}, {""id"": ""11"", ""text"": ""Sensitive content (e.g. violence, blood/gore, NSFW, self harm, eating disorders) should be put behind a content warning or mark sensitive. Demanding and/or berating users for not using CW, except from a moderator is not allowed.""}, {""id"": ""13"", ""text"": ""Creator accounts that consist of more than one member or small businesses must be Japanese media/culture related. This restriction doesn’t apply to individuals.""}, {""id"": ""14"", ""text"": ""You may operate bots, but they must follow our rules and must be Japanese Media related. No more than 4 public posts in an hour or 16 unlisted posts in an hour. No repetitive posts, unless unlisted.""}]",706,available-blue-dot
sigmoid.social,jan-feb2024,20221107235909,Sigmoid Social,"[{""id"": ""1"", ""text"": ""No racism, sexism, homophobia, transphobia, xenophobia, or discrimination in general""}, {""id"": ""2"", ""text"": ""No sexually explicit or violent media ""}, {""id"": ""3"", ""text"": ""No harassment, dogpiling or doxxing of other users""}, {""id"": ""4"", ""text"": ""Do not share intentionally false or misleading information""}, {""id"": ""5"", ""text"": ""Follow the Code of Conduct""}]",2166,available-blue-dot
mstdn.business,jan-feb2024,20250425055801,Mastodon For Business,"[{""id"": ""2"", ""text"": ""No NSFW or illegal content.""}, {""id"": ""3"", ""text"": ""No racism, sexism, homophobia, transphobia, or xenophobia.""}, {""id"": ""4"", ""text"": ""Do not share intentionally false or misleading information.""}, {""id"": ""5"", ""text"": ""No spam or excessive promotion.""}, {""id"": ""6"", ""text"": ""Brands are welcome. For personal accounts use your real name.""}]",27308,available-blue-dot
fedibird.com,jan-feb2024,20231110220145,Fedibird,"[{""id"": ""2"", ""text"": ""日本の法律と社会規範に従った行動を心がけてください""}, {""id"": ""3"", ""text"": ""不快や脅威に対してはブロック・ミュート・フィルターで距離をとってください""}, {""id"": ""1"", ""text"": ""投稿する際は、適切な公開範囲・CW・閲覧注意を使用してください""}]",38113,available-blue-dot
pixelfed.social,jan-feb2024,,,null,,no valid snapshot Jan-Feb 2024
hcommons.social,jan-feb2024,,,null,,no valid snapshot Jan-Feb 2024
h4.io,jan-feb2024,20231201165712,h4.io,"[{""id"": ""11"", ""text"": ""Soyez respectueux, civils et accueillants.""}, {""id"": ""12"", ""text"": ""Votre contenu doit être en français pour préserver une cohérence des fils et faciliter la modération.""}, {""id"": ""13"", ""text"": ""Nous n'autorisons pas le cross-postage (se référer à la page \""À propos\"" pour plus d'explication).""}, {""id"": ""14"", ""text"": ""Ne rejoignez pas h4 simplement pour promouvoir un contenu en le spammant.""}, {""id"": ""15"", ""text"": ""La désinformation vérifiable est proscrite.""}, {""id"": ""16"", ""text"": ""Les propos illégaux (racistes, homophobes, transphobes, sexistes) sont proscrits.""}, {""id"": ""17"", ""text"": ""Les propos discriminants, incitants à la violence ou contribuant au harcèlement sont proscrits.""}, {""id"": ""18"", ""text"": ""Les tentatives de retournement d'oppressions systémiques (\""racisme anti-blanc, sexisme anti-homme, hétérophobie, cisphobie, etc) sont proscrites.""}, {""id"": ""19"", ""text"": ""Les contenus répréhensibles par la loi française sont proscrits.""}, {""id"": ""20"", ""text"": ""Les contenus pornographiques ne sont pas autorisés sur la plateforme puisque nous n'avons pas la capacité d'en assurer la provenance éthique et légale.""}, {""id"": ""21"", ""text"": ""Les contenus érotiques (ou explicites et personnel) sont autorisés mais doivent avoir un avertissement de contenu pour ne pas les imposer à la communauté.""}]",8164,available-blue-dot
