,id,content,created_at,mentions,tags,favourites_count,replies_count
498,111286842869440980,"<p>well that was quite the turnaround! I wasn't expecting much after the decidedly mid first episode, but by the final scenes, it easily matched the original show's high points. </p><p>honestly, there's so much that I love about this season, but my favorite had to be Annette's character - a slave-turned-freedom-fighter who, rightfully, views the coddled, brash white revolutionaries with a healthy bit of condescension even as she's largely resigned to playing by their rules. (and, honestly, just having a show that acknowledges the Haitian revolution at all is fucking amazing.) in all, her and Edouard's story is the core of the show in my mind, with Richter's rather bog-standard (albeit well-done) Hero's Journey playing second fiddle. </p><p>anyway, I really hope the next season continues focusing on Annette and Edouard instead of shoving them aside now that Alucard is back in the picture.</p>",2023-10-23 23:07:40+00:00,[],[],0,0
526,111287189745865460,"<p>Drats, Baldurs Gate 3 did it again. There's a bug in my game. I start it, and imediately 3 hours disapear! Best girl Minthara saved my behind this time.  <a href=""https://mastodon.nu/tags/baldursgate3"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>baldursgate3</span></a></p>",2023-10-24 00:35:52+00:00,[],"[{'name': 'baldursgate3', 'url': 'https://ruhr.social/tags/baldursgate3'}]",0,0
539,111286442041116357,"<p>I love getting tan in the summer. Maybe I'll try to keep the <a href=""https://mastodon.social/tags/tanlines"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>tanlines</span></a> all year! What do you think?</p>",2023-10-23 21:25:44+00:00,[],"[{'name': 'tanlines', 'url': 'https://ruhr.social/tags/tanlines'}]",0,0
565,111287200545205757,"<p>I've got the initial HTML rendered. Because it's acyclic, a graph can be visualized as a table-of-contents style tree with repeating nodes. Each one is a jumplink to a ""card"" later on in the page with all the metadata associated with it, as well as jump links to the parent/child nodes.</p><p>Currently in the middle of automating the process of automatically generating static HTML for all the subgraphs in the system. Right now, they are all separate and self contained, but the idea is to eventually get them cross-talking together across namespaces.</p><p>The dagzet command language feels pretty good. I'm getting faster at transcribing handwritten graphs. Dogfooding right away has been helpful, as it has allowed me to discover small tweaks and shorthands to speed up this process.</p>",2023-10-24 00:38:26+00:00,[],[],0,0
582,111287206173096677,"<p><a href=""https://mastodon.online/tags/NFL"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NFL</span></a> Week 7 Scores: </p><p>Ended Games:<br><a href=""https://mastodon.online/tags/NO"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NO</span></a> 24 - 31 <a href=""https://mastodon.online/tags/JAX"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>JAX</span></a><br><a href=""https://mastodon.online/tags/CHI"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>CHI</span></a> 30 - 12 <a href=""https://mastodon.online/tags/LV"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>LV</span></a><br><a href=""https://mastodon.online/tags/IND"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>IND</span></a> 38 - 39 <a href=""https://mastodon.online/tags/CLE"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>CLE</span></a><br><a href=""https://mastodon.online/tags/NE"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NE</span></a> 29 - 25 <a href=""https://mastodon.online/tags/BUF"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>BUF</span></a><br><a href=""https://mastodon.online/tags/NYG"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NYG</span></a> 14 - 7 <a href=""https://mastodon.online/tags/WSH"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>WSH</span></a><br><a href=""https://mastodon.online/tags/TB"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>TB</span></a> 13 - 16 <a href=""https://mastodon.online/tags/ATL"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>ATL</span></a><br><a href=""https://mastodon.online/tags/BAL"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>BAL</span></a> 38 - 6 <a href=""https://mastodon.online/tags/DET"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>DET</span></a><br><a href=""https://mastodon.online/tags/LAR"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>LAR</span></a> 17 - 24 <a href=""https://mastodon.online/tags/PIT"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>PIT</span></a><br><a href=""https://mastodon.online/tags/SEA"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>SEA</span></a> 20 - 10 <a href=""https://mastodon.online/tags/ARI"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>ARI</span></a><br><a href=""https://mastodon.online/tags/DEN"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>DEN</span></a> 19 - 17 <a href=""https://mastodon.online/tags/GB"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>GB</span></a><br><a href=""https://mastodon.online/tags/KC"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>KC</span></a> 31 - 17 <a href=""https://mastodon.online/tags/LAC"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>LAC</span></a><br><a href=""https://mastodon.online/tags/PHI"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>PHI</span></a> 31 - 17 <a href=""https://mastodon.online/tags/MIA"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MIA</span></a><br>Running Games:<br>2:50 - 1st <a href=""https://mastodon.online/tags/MIN"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MIN</span></a> 7 - 0 <a href=""https://mastodon.online/tags/SF"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>SF</span></a><br> <br><a href=""https://mastodon.online/tags/nfl"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>nfl</span></a> <a href=""https://mastodon.online/tags/nflfootball"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>nflfootball</span></a> <a href=""https://mastodon.online/tags/football"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>football</span></a></p>",2023-10-24 00:40:03+00:00,[],"[{'name': 'nfl', 'url': 'https://ruhr.social/tags/nfl'}, {'name': 'no', 'url': 'https://ruhr.social/tags/no'}, {'name': 'jax', 'url': 'https://ruhr.social/tags/jax'}, {'name': 'chi', 'url': 'https://ruhr.social/tags/chi'}, {'name': 'lv', 'url': 'https://ruhr.social/tags/lv'}, {'name': 'ind', 'url': 'https://ruhr.social/tags/ind'}, {'name': 'cle', 'url': 'https://ruhr.social/tags/cle'}, {'name': 'ne', 'url': 'https://ruhr.social/tags/ne'}, {'name': 'BUF', 'url': 'https://ruhr.social/tags/BUF'}, {'name': 'NYG', 'url': 'https://ruhr.social/tags/NYG'}, {'name': 'WSH', 'url': 'https://ruhr.social/tags/WSH'}, {'name': 'tb', 'url': 'https://ruhr.social/tags/tb'}, {'name': 'atl', 'url': 'https://ruhr.social/tags/atl'}, {'name': 'bal', 'url': 'https://ruhr.social/tags/bal'}, {'name': 'det', 'url': 'https://ruhr.social/tags/det'}, {'name': 'lar', 'url': 'https://ruhr.social/tags/lar'}, {'name': 'Pit', 'url': 'https://ruhr.social/tags/Pit'}, {'name': 'sea', 'url': 'https://ruhr.social/tags/sea'}, {'name': 'ARI', 'url': 'https://ruhr.social/tags/ARI'}, {'name': 'den', 'url': 'https://ruhr.social/tags/den'}, {'name': 'gb', 'url': 'https://ruhr.social/tags/gb'}, {'name': 'kc', 'url': 'https://ruhr.social/tags/kc'}, {'name': 'lac', 'url': 'https://ruhr.social/tags/lac'}, {'name': 'phi', 'url': 'https://ruhr.social/tags/phi'}, {'name': 'mia', 'url': 'https://ruhr.social/tags/mia'}, {'name': 'min', 'url': 'https://ruhr.social/tags/min'}, {'name': 'sf', 'url': 'https://ruhr.social/tags/sf'}, {'name': 'nflfootball', 'url': 'https://ruhr.social/tags/nflfootball'}, {'name': 'football', 'url': 'https://ruhr.social/tags/football'}]",0,0
634,111287226158007284,"<p>I wish media outlets like the NYT understood even a little bit that what comes out of their mouths and their editing rooms is considered almost uncritically as truth by many people. If they allow themselves to become Hamas' bullhorn without checking the facts or at least saying that there is no way to double-check what Hamas says, it feeds into the antisemitism that's present in society, and it leaves palpable marks like this graffiti in my neighborhood. Now we know it's false. <a href=""https://toolsforthought.social/tags/Israel"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Israel</span></a></p>",2023-10-24 00:44:20+00:00,[],"[{'name': 'israel', 'url': 'https://ruhr.social/tags/israel'}]",0,0
667,111287233093172075,"<p><a href=""https://social.masked.cloud/tags/NSFW"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NSFW</span></a> <a href=""https://social.masked.cloud/tags/male"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>male</span></a></p>",2023-10-24 00:46:52+00:00,[],"[{'name': 'nsfw', 'url': 'https://ruhr.social/tags/nsfw'}, {'name': 'male', 'url': 'https://ruhr.social/tags/male'}]",0,0
713,111287247899347334,"<p>So, in the olden times (300+ yrs ago, IIRC) in Germany, there was this thing happening in a circus ring of sorts… a boarded up circle with seats around it.</p><p>And what people would do was gather there and take a cat.</p><p>They would then tar the cat, set it on fire, throw it in the ring and then proceed to watch and cheer while the cat ran around the ring, screaming and dying a horrible, agonizing death.</p><p>This was considered peak entertainment.</p>",2023-10-24 00:50:40+00:00,[],[],0,0
753,111287260284202749,<p>Fig tree has a small breba crop this year. Giving it tons of water so that I may make jam in December.</p>,2023-10-24 00:53:33+00:00,[],[],0,0
758,111287261454763568,"<p>I've played my drow as a sucker for pleasure, he'll try anything once. Or kill. That's an option as well. Power is nice. And carnage. Scaring people is fun.</p><p>So naturally ... Weirded me out but he seemed happy about it. I am in awe how the narrator makes my playthroughs sound different though, I play a chaotic good ranger rouge parallell to the Durge chaotic evil monk. Amelia Tyler is a gem! <a href=""https://mastodon.nu/tags/baldursgate3"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>baldursgate3</span></a></p>",2023-10-24 00:54:06+00:00,[],"[{'name': 'baldursgate3', 'url': 'https://ruhr.social/tags/baldursgate3'}]",0,0
772,111286553138456088,"<p>Globalisierung bäh, Klimakollaps mäh – Mit Protektionismus; guter, ehrlicher und solider Arbeit (solcher wo der Deutsche kriegt Schwielen und Wülste an den Händen) und bester Besinnungskultur in irgendeine Zukunft - mit mehr Mittelstand und weniger Kipppunkten. <a href=""https://norden.social/tags/BSW"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>BSW</span></a> <a href=""https://norden.social/tags/DieLinke"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>DieLinke</span></a></p><p><a href=""https://buendnis-sahra-wagenknecht.de/themen/wirtschaftliche-vernunft/"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">buendnis-sahra-wagenknecht.de/</span><span class=""invisible"">themen/wirtschaftliche-vernunft/</span></a></p>",2023-10-23 21:53:59+00:00,[],"[{'name': 'bsw', 'url': 'https://ruhr.social/tags/bsw'}, {'name': 'dielinke', 'url': 'https://ruhr.social/tags/dielinke'}]",0,0
796,111287257933381191,"<p>This doesn’t bode well in the long term survival of Twitter/X. Most of the biggest advertisers aren’t advertising on Twitter any more, maybe because of all the hate speech, extremism, and misinformation perhaps.</p><p><a href=""https://www.businessinsider.com/ebiquity-data-most-advertisers-stopped-spending-x-twitter-2023-10"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">businessinsider.com/ebiquity-d</span><span class=""invisible"">ata-most-advertisers-stopped-spending-x-twitter-2023-10</span></a></p><p><a href=""https://sakurajima.moe/tags/twitter"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>twitter</span></a> <a href=""https://sakurajima.moe/tags/riptwitter"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>riptwitter</span></a> <a href=""https://sakurajima.moe/tags/x"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>x</span></a> <a href=""https://sakurajima.moe/tags/xcorp"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>xcorp</span></a></p>",2023-10-24 00:53:14+00:00,[],"[{'name': 'twitter', 'url': 'https://ruhr.social/tags/twitter'}, {'name': 'riptwitter', 'url': 'https://ruhr.social/tags/riptwitter'}, {'name': 'x', 'url': 'https://ruhr.social/tags/x'}, {'name': 'xcorp', 'url': 'https://ruhr.social/tags/xcorp'}]",0,0
818,111287284750181943,"<p><a href=""https://mastodon.online/tags/NFL"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NFL</span></a> Week 7 Scores: </p><p>Ended Games:<br><a href=""https://mastodon.online/tags/NO"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NO</span></a> 24 - 31 <a href=""https://mastodon.online/tags/JAX"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>JAX</span></a><br><a href=""https://mastodon.online/tags/CHI"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>CHI</span></a> 30 - 12 <a href=""https://mastodon.online/tags/LV"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>LV</span></a><br><a href=""https://mastodon.online/tags/IND"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>IND</span></a> 38 - 39 <a href=""https://mastodon.online/tags/CLE"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>CLE</span></a><br><a href=""https://mastodon.online/tags/NE"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NE</span></a> 29 - 25 <a href=""https://mastodon.online/tags/BUF"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>BUF</span></a><br><a href=""https://mastodon.online/tags/NYG"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NYG</span></a> 14 - 7 <a href=""https://mastodon.online/tags/WSH"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>WSH</span></a><br><a href=""https://mastodon.online/tags/TB"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>TB</span></a> 13 - 16 <a href=""https://mastodon.online/tags/ATL"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>ATL</span></a><br><a href=""https://mastodon.online/tags/BAL"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>BAL</span></a> 38 - 6 <a href=""https://mastodon.online/tags/DET"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>DET</span></a><br><a href=""https://mastodon.online/tags/LAR"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>LAR</span></a> 17 - 24 <a href=""https://mastodon.online/tags/PIT"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>PIT</span></a><br><a href=""https://mastodon.online/tags/SEA"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>SEA</span></a> 20 - 10 <a href=""https://mastodon.online/tags/ARI"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>ARI</span></a><br><a href=""https://mastodon.online/tags/DEN"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>DEN</span></a> 19 - 17 <a href=""https://mastodon.online/tags/GB"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>GB</span></a><br><a href=""https://mastodon.online/tags/KC"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>KC</span></a> 31 - 17 <a href=""https://mastodon.online/tags/LAC"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>LAC</span></a><br><a href=""https://mastodon.online/tags/PHI"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>PHI</span></a> 31 - 17 <a href=""https://mastodon.online/tags/MIA"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MIA</span></a><br>Running Games:<br>8:31 - 2nd <a href=""https://mastodon.online/tags/MIN"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MIN</span></a> 7 - 0 <a href=""https://mastodon.online/tags/SF"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>SF</span></a><br> <br><a href=""https://mastodon.online/tags/nfl"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>nfl</span></a> <a href=""https://mastodon.online/tags/nflfootball"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>nflfootball</span></a> <a href=""https://mastodon.online/tags/football"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>football</span></a></p>",2023-10-24 01:00:02+00:00,[],"[{'name': 'nfl', 'url': 'https://ruhr.social/tags/nfl'}, {'name': 'no', 'url': 'https://ruhr.social/tags/no'}, {'name': 'jax', 'url': 'https://ruhr.social/tags/jax'}, {'name': 'chi', 'url': 'https://ruhr.social/tags/chi'}, {'name': 'lv', 'url': 'https://ruhr.social/tags/lv'}, {'name': 'ind', 'url': 'https://ruhr.social/tags/ind'}, {'name': 'cle', 'url': 'https://ruhr.social/tags/cle'}, {'name': 'ne', 'url': 'https://ruhr.social/tags/ne'}, {'name': 'BUF', 'url': 'https://ruhr.social/tags/BUF'}, {'name': 'NYG', 'url': 'https://ruhr.social/tags/NYG'}, {'name': 'WSH', 'url': 'https://ruhr.social/tags/WSH'}, {'name': 'tb', 'url': 'https://ruhr.social/tags/tb'}, {'name': 'atl', 'url': 'https://ruhr.social/tags/atl'}, {'name': 'bal', 'url': 'https://ruhr.social/tags/bal'}, {'name': 'det', 'url': 'https://ruhr.social/tags/det'}, {'name': 'lar', 'url': 'https://ruhr.social/tags/lar'}, {'name': 'Pit', 'url': 'https://ruhr.social/tags/Pit'}, {'name': 'sea', 'url': 'https://ruhr.social/tags/sea'}, {'name': 'ARI', 'url': 'https://ruhr.social/tags/ARI'}, {'name': 'den', 'url': 'https://ruhr.social/tags/den'}, {'name': 'gb', 'url': 'https://ruhr.social/tags/gb'}, {'name': 'kc', 'url': 'https://ruhr.social/tags/kc'}, {'name': 'lac', 'url': 'https://ruhr.social/tags/lac'}, {'name': 'phi', 'url': 'https://ruhr.social/tags/phi'}, {'name': 'mia', 'url': 'https://ruhr.social/tags/mia'}, {'name': 'min', 'url': 'https://ruhr.social/tags/min'}, {'name': 'sf', 'url': 'https://ruhr.social/tags/sf'}, {'name': 'nflfootball', 'url': 'https://ruhr.social/tags/nflfootball'}, {'name': 'football', 'url': 'https://ruhr.social/tags/football'}]",0,0
843,111287289161140422,"<p>TRANSLATION :<br>""There is a leader called Viktor Orban. Have you heard of him? He is one of the strongest leaders in the world. He is the leader of Turkey"" - Trump<br>  <br>And this one didn't take his pills in the morning?<br>  <br>🇺🇦Реальна War<br>ORIGINAL :<br>«Є такий лідер Віктор Орбан. Ви чули про нього? Він од <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-23/584647.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-23/584647.mp4</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_38.html#584647"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_38.html#584647</span></a></p>",2023-10-24 01:01:02+00:00,[],[],0,0
871,111287036984648374,"<p>Animal of the day (082)</p><p>Commonly named Sapphire Ornamental or Peacock Tarantula, Poecilotheria metallica is the only blue species of her genus. It is found in the deciduous forest of Andhra Pradesh, in central southern India. It is arboreal, living in holes of tall trees where it makes asymmetric funnel webs, and may live communally when territory is limited. Popular in the pet trade (<span class=""h-card"" translate=""no""><a href=""https://meow.social/@Bwee"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>Bwee</span></a></span> and I have one named Dory 😁), it is an Old World tarantula, with speed and potent venom, so not the best choice for beginner keepers.</p><p><a href=""https://meow.social/tags/Wahnimals"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Wahnimals</span></a> <a href=""https://meow.social/tags/animals"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>animals</span></a> <a href=""https://meow.social/tags/nature"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>nature</span></a> <a href=""https://meow.social/tags/spiders"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>spiders</span></a> <br>(Photo: Danny de Bruyne)</p>",2023-10-23 23:57:02+00:00,"[{'id': 109417963207005327, 'username': 'Bwee', 'url': 'https://meow.social/@Bwee', 'acct': 'Bwee@meow.social'}]","[{'name': 'wahnimals', 'url': 'https://ruhr.social/tags/wahnimals'}, {'name': 'animals', 'url': 'https://ruhr.social/tags/animals'}, {'name': 'nature', 'url': 'https://ruhr.social/tags/nature'}, {'name': 'spiders', 'url': 'https://ruhr.social/tags/spiders'}]",0,0
908,111287312864675156,"<p>TRANSLATION :<br>The Geneva Convention, Putin and Lavrov.   <br>  <br>🇺🇦Реальна War<br>ORIGINAL :<br>Женевська конвенція, путін і лавров.   <br>  <br>🇺🇦Реальна Війна<br>SOURCE :<br><a href=""https://t.me/voynareal/75494"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/voynareal/75494</span><span class=""invisible""></span></a><br>Реальна Війна | Україна <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-23/584648.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-23/584648.MP4</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_38.html#584648"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_38.html#584648</span></a></p>",2023-10-24 01:06:59+00:00,[],[],0,0
945,111287322565338318,"<p>anyone wanna keep me like this</p><p>source: <a href=""https://x.com/_CASTSTATION/status/1715941426872426649?s=20"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">x.com/_CASTSTATION/status/1715</span><span class=""invisible"">941426872426649?s=20</span></a></p>",2023-10-24 01:09:40+00:00,[],[],0,0
961,111287332194403243,"<p>TRANSLATION :<br>Hamas Telegram channels blocked in messenger apps from App Store and Play Store, according to social media<br>  <br>This is at least the channel of the military wing of Hamas, as well as the official channel of the organization. The channels are still available on iOS.  <br>  <br>🇺🇦Реальна War<br>O <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-23/584649.jpg"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-23/584649.jpg</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_38.html#584649"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_38.html#584649</span></a></p>",2023-10-24 01:12:00+00:00,[],[],0,0
1035,111287352111247389,"<p>TRANSLATION :<br>📢 Threat has been abolished in all regions - except Vinnytsia and Cherkasy regions - PS<br>  <br><a href=""https://t.me/operativnoZSU"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/operativnoZSU</span><span class=""invisible""></span></a><br>ORIGINAL :<br>📢 Відбій  загрози по  всіх областях  - крім Вінницької та Черкаської областей, - ПС   <br>  <br><a href=""https://t.me/operativnoZSU"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/operativnoZSU</span><span class=""invisible""></span></a><br>SOURCE :<br><a href=""https://t.me/operativnoZSU/12"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/operativnoZSU/12</span><span class=""invisible""></span></a> <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-23/584650.jpg"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-23/584650.jpg</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_38.html#584650"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_38.html#584650</span></a></p>",2023-10-24 01:17:02+00:00,[],[],0,0
1059,111287359070377894,<p>194）梦得很混乱，什么想吃饭身无分文，什么过于冷血我怀疑有个电子生命版的我，别的记不住了</p>,2023-10-24 01:18:56+00:00,[],[],0,0
