,id,content,created_at,mentions,tags,favourites_count,replies_count
2759,111223940991043245,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-12/46585.MOV"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-12/46585.MOV</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_5.html#46585"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_5.html#46585</span></a></p>",2023-10-12 20:30:18+00:00,[],[],0,0
2760,111223941307197619,"<p>TRANSLATION :<br>☝🏻На Almost all war-damaged bridges in Mykolaiv region have been restored, and one more remains<br>  <br>""During this time, we have managed to restore almost all bridges except one. We are going to do it too. First of all, this is a signal to people.   <br>  <br>They see that the restoration is g <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-12/576624.jpg"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-12/576624.jpg</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_22.html#576624"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_22.html#576624</span></a></p>",2023-10-12 20:30:18+00:00,[],[],0,0
2776,111223943922890911,"<p><a href=""https://social.criminallycute.fi/tags/nsfw"" rel=""nofollow noopener noreferrer"" target=""_blank"">#nsfw</a><span> </span><a href=""https://social.criminallycute.fi/tags/selfi"" rel=""nofollow noopener noreferrer"" target=""_blank"">#selfi</a><span> hi~</span></p>",2023-10-12 20:31:37.423000+00:00,[],"[{'name': 'nsfw', 'url': 'https://ruhr.social/tags/nsfw'}, {'name': 'selfi', 'url': 'https://ruhr.social/tags/selfi'}]",0,0
2791,111223946540470929,"<p>Verkehrsunfall auf BAB 6: Zwei Personen verletzt, Redaktion Saarnews <a href=""https://social.saarland/tags/news"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>news</span></a>  <a href=""https://social.saarland/tags/saarland"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>saarland</span></a></p><p><a href=""https://www.saarnews.com/verkehrsunfall-auf-bab-6-zwei-personen-verletzt/"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">saarnews.com/verkehrsunfall-au</span><span class=""invisible"">f-bab-6-zwei-personen-verletzt/</span></a></p>",2023-10-12 20:32:17+00:00,[],"[{'name': 'news', 'url': 'https://ruhr.social/tags/news'}, {'name': 'saarland', 'url': 'https://ruhr.social/tags/saarland'}]",0,0
2795,111223947534159337,"<p><a href=""https://masto.ai/tags/Israel"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Israel</span></a>'s government showed US Secretary of State Antony <a href=""https://masto.ai/tags/Blinken"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Blinken</span></a> &amp; <a href=""https://masto.ai/tags/NATO"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NATO</span></a> <a href=""https://masto.ai/tags/defense"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>defense</span></a> ministers graphic images of dead <a href=""https://masto.ai/tags/children"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>children</span></a> &amp; <a href=""https://masto.ai/tags/civilians"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>civilians</span></a> on Thurs, saying they were killed by <a href=""https://masto.ai/tags/Palestinian"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Palestinian</span></a> group <a href=""https://masto.ai/tags/Hamas"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Hamas</span></a>.</p><p>Prime Minister Benjamin <a href=""https://masto.ai/tags/Netanyahu"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Netanyahu</span></a>'s office also released on social media a picture of a dead infant in a pool of blood &amp; the charred body of a child, as evidence of the <a href=""https://masto.ai/tags/WarCrimes"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>WarCrimes</span></a> committed by Hamas.</p><p><a href=""https://www.reuters.com/world/nato-ministers-shown-horrific-video-hamas-attack-2023-10-12/"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">reuters.com/world/nato-ministe</span><span class=""invisible"">rs-shown-horrific-video-hamas-attack-2023-10-12/</span></a></p>",2023-10-12 20:32:32+00:00,[],"[{'name': 'israel', 'url': 'https://ruhr.social/tags/israel'}, {'name': 'blinken', 'url': 'https://ruhr.social/tags/blinken'}, {'name': 'nato', 'url': 'https://ruhr.social/tags/nato'}, {'name': 'defense', 'url': 'https://ruhr.social/tags/defense'}, {'name': 'children', 'url': 'https://ruhr.social/tags/children'}, {'name': 'civilians', 'url': 'https://ruhr.social/tags/civilians'}, {'name': 'palestinian', 'url': 'https://ruhr.social/tags/palestinian'}, {'name': 'hamas', 'url': 'https://ruhr.social/tags/hamas'}, {'name': 'netanyahu', 'url': 'https://ruhr.social/tags/netanyahu'}, {'name': 'warcrimes', 'url': 'https://ruhr.social/tags/warcrimes'}]",0,0
2826,111223951528460998,"<p>btw, I should mention that I play <a href=""https://wikis.world/tags/Redactle"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Redactle</span></a> in Firefox (and with a Native MathML extension, not sure if that’s relevant), so I get to see partially redacted formulae like this, which can be helpful (i.e., given that some other folks I know are apparently not seeing them, I sometimes have an advantage):</p>",2023-10-12 20:33:32+00:00,[],"[{'name': 'Redactle', 'url': 'https://ruhr.social/tags/Redactle'}]",0,0
2837,111223912280185198,<p>Maybe my ass will get more interaction here than on X</p>,2023-10-12 20:23:36+00:00,[],[],0,0
2864,111223957449703831,"<p>Elon Musk: EU geht wegen Falschinformationen gegen X vor </p><p>Weil sich auf X unkontrolliert Falschmeldungen verbreiten, hat die EU-Kommission das Unternehmen verwarnt. Nun muss der Konzern darlegen, wie er dagegen vorgehen will. </p><p><a href=""https://www.zeit.de/politik/2023-10/x-facebook-meta-tiktok-fake-news-eu"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">zeit.de/politik/2023-10/x-face</span><span class=""invisible"">book-meta-tiktok-fake-news-eu</span></a></p>",2023-10-12 20:35:03+00:00,[],[],0,0
2875,111223959025252072,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-12/46621.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-12/46621.MP4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_5.html#46621"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_5.html#46621</span></a></p>",2023-10-12 20:35:19+00:00,[],[],0,0
2880,111223959736555357,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-12/46584.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-12/46584.MP4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_5.html#46584"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_5.html#46584</span></a></p>",2023-10-12 20:35:22+00:00,[],[],0,0
2882,111223960281427430,"<p>TRANSLATION :<br>Launch of KAB/KAR in the direction of Vilkovo, Odesa region<br>  <br>Possible fake<br>  <br>Send news to @our_odessabot<br>👉 SUBSCRIBE<br>ORIGINAL :<br>Пуск КАБ/КАР у напрямку Вилкове Одеської області  <br>  <br>Можливо фальш  <br>  <br>Надіслати новину @our_odessabot  <br>👉 ПІДПИСАТИСЯ<br>SOURCE :<br><a href=""https://t.me/our_odessa"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/our_odessa</span><span class=""invisible""></span></a> <br>Media :  <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_22.html#576625"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_22.html#576625</span></a></p>",2023-10-12 20:35:23+00:00,[],[],0,0
2893,111223961041616573,"<p>Zwei Monate 💔🖤 Und ich kann mir nicht vorstellen, dass sich je etwas wieder „normal“ anfühlen wird. Wär grad irgendwie schöner, nicht allein zu sein... aber ich hab eine neue Schreibtischlampe, und sie aufzubauen und den Schreibtisch bisschen neu zu verkabeln wird hoffentlich ablenken. Schlaf ist mal wieder eher unwahrscheinlich...</p><p><a href=""https://konfigurationsmanufaktur.de/@netzwerkgoettin/110879205320897349"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">konfigurationsmanufaktur.de/@n</span><span class=""invisible"">etzwerkgoettin/110879205320897349</span></a></p>",2023-10-12 20:35:52+00:00,[],[],0,0
2961,111223973006892089,"<p><a href=""https://masto.ai/tags/Blinken"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Blinken</span></a> …told reporters he was shown photographs &amp; videos of a baby riddled w/ bullets, soldiers beheaded &amp; young people burned alive in their cars or hideaways.</p><p>""It's simply depravity in the worst imaginable way,"" Blinken told a news briefing.…</p><p><a href=""https://masto.ai/tags/Israel"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Israel</span></a> <a href=""https://masto.ai/tags/Hamas"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Hamas</span></a> <a href=""https://masto.ai/tags/Gaza"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Gaza</span></a> <a href=""https://masto.ai/tags/war"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>war</span></a> <a href=""https://masto.ai/tags/Terrorism"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Terrorism</span></a> <a href=""https://masto.ai/tags/WarCrimes"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>WarCrimes</span></a> <a href=""https://masto.ai/tags/NonCombatants"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NonCombatants</span></a> <a href=""https://masto.ai/tags/LawsOfWar"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>LawsOfWar</span></a> <a href=""https://masto.ai/tags/HumanitarianCrisis"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>HumanitarianCrisis</span></a> <a href=""https://masto.ai/tags/InternationalHumanitarianLaw"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>InternationalHumanitarianLaw</span></a> <a href=""https://masto.ai/tags/MiddleEast"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MiddleEast</span></a> <a href=""https://masto.ai/tags/geopolitics"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>geopolitics</span></a></p>",2023-10-12 20:39:01+00:00,[],"[{'name': 'blinken', 'url': 'https://ruhr.social/tags/blinken'}, {'name': 'israel', 'url': 'https://ruhr.social/tags/israel'}, {'name': 'hamas', 'url': 'https://ruhr.social/tags/hamas'}, {'name': 'gaza', 'url': 'https://ruhr.social/tags/gaza'}, {'name': 'war', 'url': 'https://ruhr.social/tags/war'}, {'name': 'terrorism', 'url': 'https://ruhr.social/tags/terrorism'}, {'name': 'warcrimes', 'url': 'https://ruhr.social/tags/warcrimes'}, {'name': 'noncombatants', 'url': 'https://ruhr.social/tags/noncombatants'}, {'name': 'lawsofwar', 'url': 'https://ruhr.social/tags/lawsofwar'}, {'name': 'humanitariancrisis', 'url': 'https://ruhr.social/tags/humanitariancrisis'}, {'name': 'InternationalHumanitarianLaw', 'url': 'https://ruhr.social/tags/InternationalHumanitarianLaw'}, {'name': 'middleeast', 'url': 'https://ruhr.social/tags/middleeast'}, {'name': 'geopolitics', 'url': 'https://ruhr.social/tags/geopolitics'}]",0,0
3001,111223979555532014,<p>Es gibt kein Recht auf Autopropaganda.</p>,2023-10-12 20:40:41+00:00,[],[],0,0
3002,111223979684009943,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-12/46620.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-12/46620.MP4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_5.html#46620"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_5.html#46620</span></a></p>",2023-10-12 20:40:19+00:00,[],[],0,0
3008,111223980215443791,"<p>TRANSLATION :<br>Enemy tactical aviation activity in the Black Sea. 3 aircraft + Mohajer-6 UAV.  <br>  <br>Possible attack on Zmiinyi Island or in the south of Odesa region.  <br>  <br>Su-24s come in for a strike.  <br>  <br>Send news to @our_odessabot<br>👉 SUBSCRIBE<br>ORIGINAL :<br>Активність ворожої тактичної авіації в акват <br>Media :  <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_22.html#576626"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_22.html#576626</span></a></p>",2023-10-12 20:40:24+00:00,[],[],0,0
3056,111223095070544728,"<p>Just now live on TV, a spokesperson for Gaza's health ministry said that the hospitals in Gaza can only keep running for a few more hours. After that, ""these will no longer be places of healing but mass graves.""</p><p>This is not war. This is not an accident. This is the deliberate murder of thousands of civilans (largely children) because of who they are and where they live. This is Israel's choice.</p>",2023-10-12 16:55:46+00:00,[],[],0,0
3057,111223110503349472,"<p>The United States is arming the military that's bombing these civilians and preventing aid &amp; supplies from reaching the hospitals. European governments are standing in solidarity with the government carrying out these atrocities. </p><p>Whatever you think of Hamas or the occupation, this won't solve any problems. It won't make the situation better.</p>",2023-10-12 16:59:42+00:00,[],[],0,0
3058,111223118250491049,<p>I'm going to be blunt: this is why Europe's efforts to position Ukraine as a moral war are dismissed with derision in so much of the world.</p><p>Just imagine if those kids in Gaza were white.</p>,2023-10-12 17:01:40+00:00,[],[],0,0
3115,111223996760396024,"<p>Hier begann das Misstrauen des <a href=""https://mastodon.social/tags/Iran"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Iran</span></a> dem Westen gegenüber. Bis heute wurde diese Intervention nicht vergessen. <a href=""https://mastodon.social/tags/Mossadegh"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Mossadegh</span></a>  </p><p> Quelle: <a href=""https://nitter.x86-64-unknown-linux-gnu.zip/NatalieAmiri/status/1712567930498543621#m"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">nitter.x86-64-unknown-linux-gn</span><span class=""invisible"">u.zip/NatalieAmiri/status/1712567930498543621#m</span></a></p>",2023-10-12 20:45:04+00:00,[],"[{'name': 'iran', 'url': 'https://ruhr.social/tags/iran'}, {'name': 'Mossadegh', 'url': 'https://ruhr.social/tags/Mossadegh'}]",0,0
3117,111223996833865824,"<p>""It's hard to find the right words. It's beyond what anyone would ever want to imagine, much less, God forbid, experience,"" <a href=""https://masto.ai/tags/Blinken"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Blinken</span></a> said at a press conference in <a href=""https://masto.ai/tags/Israel"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Israel</span></a>. ""A baby, an infant, riddled w/ bullets. Soldiers beheaded. Young people burned alive. I could go on, but it's simply depravity in the worst imaginable way.""<br><a href=""https://masto.ai/tags/Hamas"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Hamas</span></a> <br><a href=""https://abcnews.go.com/International/blinken-meets-hamas-attack-survivors-pledges-us-support/story?id=103925374"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">abcnews.go.com/International/b</span><span class=""invisible"">linken-meets-hamas-attack-survivors-pledges-us-support/story?id=103925374</span></a></p>",2023-10-12 20:45:05+00:00,[],"[{'name': 'blinken', 'url': 'https://ruhr.social/tags/blinken'}, {'name': 'israel', 'url': 'https://ruhr.social/tags/israel'}, {'name': 'hamas', 'url': 'https://ruhr.social/tags/hamas'}]",0,0
3143,111224000446259527,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-12/46619.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-12/46619.MP4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_5.html#46619"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_5.html#46619</span></a></p>",2023-10-12 20:45:41+00:00,[],[],0,0
3148,111224000935425997,"<p>TRANSLATION :<br>Enemy tactical aviation activity is observed in the Black Sea - Air Forces of the Armed Forces of Ukraine<br>  <br>The threat of the use of aviation weapons for the south of Odesa region or Zmeinyi Island.  <br>  <br><a href=""https://t.me/operativnoZSU"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/operativnoZSU</span><span class=""invisible""></span></a><br>ORIGINAL :<br>Спостерігається активність ворожої тактично <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-12/576627.jpg"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-12/576627.jpg</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_22.html#576627"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_22.html#576627</span></a></p>",2023-10-12 20:45:44+00:00,[],[],0,0
3185,111224007728064106,"<p><a href=""https://masto.ai/tags/Blinken"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Blinken</span></a> said that the photos, shown to him behind closed doors by Israeli PM Benjamin <a href=""https://masto.ai/tags/Netanyahu"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Netanyahu</span></a> &amp; the Israeli govt, would ultimately show exactly the horrors its people have confronted &amp; serve to unify through ""moral clarity.""</p><p><a href=""https://masto.ai/tags/Israel"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Israel</span></a> <a href=""https://masto.ai/tags/Hamas"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Hamas</span></a> <a href=""https://masto.ai/tags/Gaza"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Gaza</span></a> <a href=""https://masto.ai/tags/war"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>war</span></a> <a href=""https://masto.ai/tags/Terrorism"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Terrorism</span></a> <a href=""https://masto.ai/tags/WarCrimes"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>WarCrimes</span></a> <a href=""https://masto.ai/tags/NonCombatants"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NonCombatants</span></a> <a href=""https://masto.ai/tags/LawsOfWar"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>LawsOfWar</span></a> <a href=""https://masto.ai/tags/HumanitarianCrisis"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>HumanitarianCrisis</span></a> <a href=""https://masto.ai/tags/geopolitics"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>geopolitics</span></a><br><a href=""https://abcnews.go.com/International/blinken-meets-hamas-attack-survivors-pledges-us-support/story?id=103925374"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">abcnews.go.com/International/b</span><span class=""invisible"">linken-meets-hamas-attack-survivors-pledges-us-support/story?id=103925374</span></a></p>",2023-10-12 20:47:51+00:00,[],"[{'name': 'blinken', 'url': 'https://ruhr.social/tags/blinken'}, {'name': 'netanyahu', 'url': 'https://ruhr.social/tags/netanyahu'}, {'name': 'israel', 'url': 'https://ruhr.social/tags/israel'}, {'name': 'hamas', 'url': 'https://ruhr.social/tags/hamas'}, {'name': 'gaza', 'url': 'https://ruhr.social/tags/gaza'}, {'name': 'war', 'url': 'https://ruhr.social/tags/war'}, {'name': 'terrorism', 'url': 'https://ruhr.social/tags/terrorism'}, {'name': 'warcrimes', 'url': 'https://ruhr.social/tags/warcrimes'}, {'name': 'noncombatants', 'url': 'https://ruhr.social/tags/noncombatants'}, {'name': 'lawsofwar', 'url': 'https://ruhr.social/tags/lawsofwar'}, {'name': 'humanitariancrisis', 'url': 'https://ruhr.social/tags/humanitariancrisis'}, {'name': 'geopolitics', 'url': 'https://ruhr.social/tags/geopolitics'}]",0,0
3227,111224014207114461,"<p><a href=""https://youtube.com/watch?v=ssnyn8Kidc4&amp;si=7sl-VfaLVIzsnHkh"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">youtube.com/watch?v=ssnyn8Kidc</span><span class=""invisible"">4&amp;si=7sl-VfaLVIzsnHkh</span></a><br>‼️🇺🇦The AFU’s 5th CSP National Guard detachment ""Omega"" chases invaders from their trenches (Ukrinform - Ukrainian National News Agency VIDEO) <a href=""https://mastodon.online/tags/Ukraine"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Ukraine</span></a> <a href=""https://mastodon.online/tags/Press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Press</span></a> <a href=""https://mastodon.online/tags/News"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>News</span></a> <a href=""https://mastodon.online/tags/russia"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>russia</span></a> <a href=""https://mastodon.online/tags/russiaUkraineWar"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>russiaUkraineWar</span></a> <a href=""https://mastodon.online/tags/9yrInvasionofUkraine"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>9yrInvasionofUkraine</span></a>  <a href=""https://mastodon.online/tags/BoycottMusk"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>BoycottMusk</span></a>   <br><a href=""https://mastodon.online/tags/NoEUPrezForHungary"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NoEUPrezForHungary</span></a><br><a href=""https://mastodon.online/tags/NoUSRepublicans2024"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NoUSRepublicans2024</span></a></p>",2023-10-12 20:49:29+00:00,[],"[{'name': 'ukraine', 'url': 'https://ruhr.social/tags/ukraine'}, {'name': 'press', 'url': 'https://ruhr.social/tags/press'}, {'name': 'news', 'url': 'https://ruhr.social/tags/news'}, {'name': 'russia', 'url': 'https://ruhr.social/tags/russia'}, {'name': 'russiaukrainewar', 'url': 'https://ruhr.social/tags/russiaukrainewar'}, {'name': '9yrinvasionofukraine', 'url': 'https://ruhr.social/tags/9yrinvasionofukraine'}, {'name': 'boycottmusk', 'url': 'https://ruhr.social/tags/boycottmusk'}, {'name': 'noeuprezforhungary', 'url': 'https://ruhr.social/tags/noeuprezforhungary'}, {'name': 'nousrepublicans2024', 'url': 'https://ruhr.social/tags/nousrepublicans2024'}]",0,0
3255,111224019578216372,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-12/46618.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-12/46618.mp4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_5.html#46618"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_5.html#46618</span></a></p>",2023-10-12 20:50:42+00:00,[],[],0,0
3259,111224020176094735,"<p>TRANSLATION :</p><p>ORIGINAL :</p><p>SOURCE :<br><a href=""https://t.me/istories_media/3935"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/istories_media/3935</span><span class=""invisible""></span></a><br>Важные истории <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-12/576628.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-12/576628.mp4</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_22.html#576628"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_22.html#576628</span></a></p>",2023-10-12 20:50:46+00:00,[],[],0,0
3276,111224024108162486,"<p>Today I wrote the background story for my character and I'm so happy with the outcome! It wasn't so easy to find a story that makes 100% sense because I diced an attribute that absolutely didn't fit my first idea of the personality.</p><p>While writing I listened to the playlist one of the game creators made, which means a lot of Drone and Doom and so I was on fire (as much on fire as you can be while listening to Drone and Doom).</p><p>The deadline is only tomorrow but happily this isn't wage work, so I'm over-punctual!</p><p><a href=""https://queer.party/tags/morkborg"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>morkborg</span></a> <a href=""https://queer.party/tags/m%C3%B6rkborg"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>mörkborg</span></a></p>",2023-10-12 20:52:01+00:00,[],"[{'name': 'MorkBorg', 'url': 'https://ruhr.social/tags/MorkBorg'}]",0,0
