,id,content,created_at,mentions,tags,favourites_count,replies_count
2278,111259425694189267,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-18/47510.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-18/47510.MP4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_7.html#47510"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_7.html#47510</span></a></p>",2023-10-19 02:54:58+00:00,[],[],0,0
2280,111259426021288534,"<p>TRANSLATION :<br>Dead Katsap in bags near Avdiivka<br>ORIGINAL :<br>Дохла кацапня у пакетах поблизу Авдіївки<br>SOURCE :<br><a href=""https://t.me/dvish_alive/28397"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/dvish_alive/28397</span><span class=""invisible""></span></a><br>ДвіЩ <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-18/581333.jpg"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-18/581333.jpg</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_32.html#581333"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_32.html#581333</span></a></p>",2023-10-19 02:54:58+00:00,[],[],0,0
2297,111259436339965042,"<p>At first I was kinda disappointed of the first-person camera sex of <a href=""https://mstdn.games/tags/Cyberpunk2077"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Cyberpunk2077</span></a>, but every time I scroll past these screenshots, something in my stirs. 🔥 💦</p>",2023-10-19 02:57:40+00:00,[],"[{'name': 'cyberpunk2077', 'url': 'https://ruhr.social/tags/cyberpunk2077'}]",0,0
2315,111259442566548456,<p>by Michel Feugeas</p>,2023-10-19 02:59:22+00:00,[],[],0,0
2328,111259444088961160,"<p><span class=""h-card""><a href=""https://ovo.st/club/board"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>board</span></a></span>  <span class=""h-card""><a href=""https://ovo.st/club/worldboard"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>worldboard</span></a></span> <br>坐高铁太闲了就分享欲爆棚 :blobcatsweats: </p><p>如果象友们遇到不得不在🚄上如厕的情况…<br>这是在小红书上看到列车员教授的方法，感觉非常实用！！<br>那么要大号的话，先铺几张纸在洞洞那里（如下图，铺满它），纸像这样铺三张（洗手台那边有硬抽），没有硬抽的话卷纸撕开这样子铺。<br>这样它抽的时候抽的会很迅速很干净！<br>再也不用面对可怕的厕所，洁净如厕靠大家 :23235:</p>",2023-10-19 02:59:48+00:00,"[{'id': 107338644190708519, 'username': 'board', 'url': 'https://ovo.st/club/board', 'acct': 'board@ovo.st'}, {'id': 109328025714376809, 'username': 'worldboard', 'url': 'https://ovo.st/club/worldboard', 'acct': 'worldboard@ovo.st'}]",[],0,0
2339,111259446451589857,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-18/47509.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-18/47509.MP4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_7.html#47509"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_7.html#47509</span></a></p>",2023-10-19 02:59:58+00:00,[],[],0,0
2340,111259446511832214,<p>早上鼻子里喷了辅舒良，耳朵里喷了Quies，两者最终都会流向我的舌头根部和喉咙，现在我有一种吃过逼的错觉🤦那种停留在嗓子眼的东西，好相似。<br>提醒自己：下次不要一起喷了。早上辅舒良，晚上Quies。</p>,2023-10-19 03:00:25+00:00,[],[],0,0
2341,111259446791229446,"<p>TRANSLATION :<br>Forwarded from Nikita<br>                         <br>                             <br>                          ‼️ЗБІР on a car to perform combat missions<br>  <br>The territorial defense fighters are currently lacking vehicles that will allow them to transport a large number of fighters, take out t <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-18/581334.jpg"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-18/581334.jpg</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_32.html#581334"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_32.html#581334</span></a></p>",2023-10-19 02:59:59+00:00,[],[],0,0
2351,111259448784900362,<p>by Tomasz Kaluzny Darkshape</p>,2023-10-19 03:00:57+00:00,[],[],0,0
2358,111259449955958574,"<p>TRANSLATION :<br>⚡️Илон Musk wants to block his social network X (Twitter) for all of Europe - Business Insider<br>  <br>According to the publication, Musk is dissatisfied with the need to comply with the law on digital services that came into force in August.  <br>  <br>UA Insider | Subscribe<br>ORIGINAL :<br>⚡️Илон Ма <br>Media :  <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_32.html#581400"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_32.html#581400</span></a></p>",2023-10-19 03:01:07+00:00,[],[],0,0
2376,111259456636005981,<p>by Victor Zamanski</p>,2023-10-19 03:02:58+00:00,[],[],0,0
2397,111259462673249842,"<p>Well, the game's not even out yet but the Demo runs on Linux. Screen tears a bit and the game occasionally chugs but it's totally playable and looks pretty nice. Bit of a departure from the original, but same puzzle core at heart.</p>",2023-10-19 03:04:24+00:00,[],[],0,0
2406,111259464764962654,"<p>When I panhandle on a corner, instead of holding a sign, I just bark a the cars as they pass.</p>",2023-10-19 03:05:03+00:00,[],[],0,0
2415,111259368221206481,"<p>Fuck Your Lecture on Craft, My People Are Dying</p><p>By Noor Hindi</p><p>Colonizers write about flowers.<br>I tell you about children throwing rocks at Israeli tanks<br>seconds before becoming daisies.<br>I want to be like those poets who care about the moon.<br>Palestinians don’t see the moon from jail cells and prisons.<br>It’s so beautiful, the moon.<br>They’re so beautiful, the flowers.<br>I pick flowers for my dead father when I’m sad.<br>He watches Al Jazeera all day.<br>I wish Jessica would stop texting me Happy Ramadan.<br>I know I’m American because when I walk into a room something dies.<br>Metaphors about death are for poets who think ghosts care about sound.<br>When I die, I promise to haunt you forever.<br>One day, I’ll write about the flowers like we own them.</p>",2023-10-19 02:40:30+00:00,[],[],0,0
2416,111259372532654225,"<p>posting this to share art bc I think art can be revolutionary. </p><p>if I see anyone being antisemitic or racist or generally using this as a chance to soapbox I’m blocking, reporting (if applicable), and might even throw in a good hex for fun</p>",2023-10-19 02:41:36+00:00,[],[],0,0
2444,111259477979735337,<p>类似于A和B打赌，如果B吃一坨屎他就给B一千万。<br>随后B吃了一坨屎，A给了B一千万。<br>过了一会儿两个人都觉得亏，于是B又跟A打了同一个赌。<br>随后A吃了一坨屎，B给了A一千万。<br>最后的结局就是两个人分别吃了一坨屎，但一分钱都没挣着。</p>,2023-10-19 03:08:20+00:00,[],[],0,0
2456,111259483446645918,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-18/47508.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-18/47508.MP4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_7.html#47508"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_7.html#47508</span></a></p>",2023-10-19 03:09:37+00:00,[],[],0,0
2458,111259484115245477,"<p>TRANSLATION :<br>Protesters broke into the US Capitol building in Washington, DC, and demanded an immediate ceasefire in the Gaza Strip and a halt to military aid to Israel.  <br>  <br>The police have already begun detentions. Social media reports say that the US police have already been put on special alert <br>Media :  <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_32.html#581401"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_32.html#581401</span></a></p>",2023-10-19 03:09:40+00:00,[],[],0,0
2460,111259484484053199,"<p>TRANSLATION :<br>Russia deploys trained dolphins to naval base in Novoozernoye, Crimea<br>  <br>The units were deployed to the west of Novoozernoye's main piers<br>  <br><a href=""https://osintua.eu/tags/Crimea"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Crimea</span></a> <a href=""https://osintua.eu/tags/Ukraine"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Ukraine</span></a> @milinua<br>ORIGINAL :<br>Росія перекинула дресированих дельфінів до військово-морської бази в Новоозерному у Криму  <br>  <br>Загони розташ <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-18/581335.jpg"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-18/581335.jpg</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_32.html#581335"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_32.html#581335</span></a></p>",2023-10-19 03:09:40+00:00,[],"[{'name': 'crimea', 'url': 'https://ruhr.social/tags/crimea'}, {'name': 'ukraine', 'url': 'https://ruhr.social/tags/ukraine'}]",0,0
2468,111259487506077835,"<p>at least I can train on both platforms again, though. will submit a long-running job that'll be done cooking in the AM and ready for model hand-off to the person who will sanity-check it.</p><p>I hope I don't get crunched into doing a brittle hack to get around this, but the powers that be are antsy for delivery. Game plan might be a coarse RC that lets downstream get their process rolling (⚠️ caution: do not hold by sharp edges! ⚠️) and buys me more time to file down the sharp edges</p>",2023-10-19 03:10:50+00:00,[],[],0,0
2508,111259503402531562,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-18/47507.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-18/47507.MP4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_7.html#47507"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_7.html#47507</span></a></p>",2023-10-19 03:14:41+00:00,[],[],0,0
2510,111259503755808728,"<p>TRANSLATION :<br>Even the Freemasons went fucking nuts from the number of secret signs Orban gave in 40 seconds<br>ORIGINAL :<br>Навіть масони охуїли від кількості таємних знаків, поданих Орбаном за 40 секунд<br>SOURCE :<br><a href=""https://t.me/printerfort/6015"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/printerfort/6015</span><span class=""invisible""></span></a><br>Принтер Форт <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-19/581402.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-19/581402.mp4</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_32.html#581402"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_32.html#581402</span></a></p>",2023-10-19 03:14:44+00:00,[],[],0,0
2514,111259504035589251,"<p>TRANSLATION :<br>⚡️Подробиці today's fire in the Klass supermarket<br>ㅤ<br>Send news to @Kharkiv_Lifebot<br>👉 SUBSCRIBE<br>ORIGINAL :<br>⚡️Подробиці сьогоднішньої пожежі в супермаркеті ""Класс""  <br>ㅤ  <br>Надіслати новину @Kharkiv_Lifebot  <br>👉 ПІДПИСАТИСЯ<br>SOURCE :<br><a href=""https://t.me/kharkivlife/68990"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/kharkivlife/68990</span><span class=""invisible""></span></a><br>Харьков Life | Харків 🇺🇦 <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-18/581336.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-18/581336.MP4</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_32.html#581336"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_32.html#581336</span></a></p>",2023-10-19 03:14:44+00:00,[],[],0,0
2532,111259508203856848,"<p>Interpretations of the Hermeneutic Oath differ.<br><a href=""https://xkcd.com/2843/"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">xkcd.com/2843/</span><span class=""invisible""></span></a></p>",2023-10-19 03:16:03+00:00,[],[],0,0
2561,111259523266967787,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-18/47506.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-18/47506.MP4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_7.html#47506"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_7.html#47506</span></a></p>",2023-10-19 03:19:43+00:00,[],[],0,0
2563,111259523564432923,"<p>TRANSLATION :<br>View towards Avdiivka from occupied Donetsk. Two realities. October 18<br>ORIGINAL :<br>Вид у бік Авдіївки з окупованого Донецька. Дві реальності. 18 жовтня<br>SOURCE :<br><a href=""https://t.me/printerfort/6014"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/printerfort/6014</span><span class=""invisible""></span></a><br>Принтер Форт <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-19/581403.jpg"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-19/581403.jpg</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_32.html#581403"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_32.html#581403</span></a></p>",2023-10-19 03:19:45+00:00,[],[],0,0
2566,111259388661194931,<p>🍀❤️⚓🦢🥛🥚🍑🍊🍐🌻🌅🌆🌃🌯☘️☄️</p>,2023-10-19 02:45:42+00:00,[],[],0,0
2567,111259524380315301,"<p>TRANSLATION :<br>Pro-Palestinian activists break into the U.S. Capitol<br>  <br>The initiator of the action is the organization ""Jewish voice for peace"", which stands in support of Palestine, demanding an end to the bombing of the Gaza Strip. The police are taking measures to detain the participants.  <br>  <br>UA <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-18/581337.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-18/581337.mp4</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_32.html#581337"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_32.html#581337</span></a></p>",2023-10-19 03:19:50+00:00,[],[],0,0
2596,111259535260673307,<p>The Republicans are the least funny joke I've ever been subjected to.</p>,2023-10-19 03:22:59+00:00,[],[],0,0
2616,111259542859403187,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-18/47505.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-18/47505.MP4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_7.html#47505"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_7.html#47505</span></a></p>",2023-10-19 03:24:44+00:00,[],[],0,0
2619,111259543501536960,"<p>TRANSLATION :<br>M777 fired in a steep angle so it targets Russian positions that are relatively close. You can see the shell flying in the sky.<br>ORIGINAL :<br>M777 fired in a steep angle so it targets Russian positions that are relatively close. You can see the shell flying in the sky.<br>SOURCE :<br>https://t. <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-19/581404.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-19/581404.MP4</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_32.html#581404"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_32.html#581404</span></a></p>",2023-10-19 03:24:50+00:00,[],[],0,0
2620,111259543793325753,"<p>TRANSLATION :<br>⚡️Головні news for October 18:  <br>  <br>▪️зс Russian Federation fired 6 missiles at Zaporizhzhia: 5 dead and 5 wounded<br>  <br>▪️З satellite images of the airfield in occupied Berdiansk after yesterday's ATACMS missile strikes<br>  <br>▪️З Iran lifts UN embargo on missile sales<br>  <br>▪️путін met with Ch <br>Media :  <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_32.html#581338"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_32.html#581338</span></a></p>",2023-10-19 03:24:56+00:00,[],[],0,0
2667,111259562474835500,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-18/47504.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-18/47504.mp4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_7.html#47504"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_7.html#47504</span></a></p>",2023-10-19 03:29:46+00:00,[],[],0,0
2669,111259562782947965,"<p>TRANSLATION :<br>⚽️🇺🇦Футболіст of the national team of Ukraine Mykhailo Mudryk became a contender for the title of author of the best goal of the Euro 2024 qualifying round according to UEFA.  <br>  <br>The Ukrainian set the final score in the game against Malta with a spectacular strike - 3: 1.  <br>  <br>👉Sub <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-19/581405.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-19/581405.mp4</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_32.html#581405"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_32.html#581405</span></a></p>",2023-10-19 03:29:54+00:00,[],[],0,0
2672,111259563146317069,"<p>TRANSLATION :<br>🔴 Kherson region - air raid alert!<br>ORIGINAL :<br>🔴 Херсонська область - повітряна тривога!<br>SOURCE :<br><a href=""https://t.me/khersonskaODA/11382"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/khersonskaODA/11382</span><span class=""invisible""></span></a><br>🇺🇦Херcонська ОДА (ОВА) <br>Media :  <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_32.html#581339"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_32.html#581339</span></a></p>",2023-10-19 03:30:00+00:00,[],[],0,0
2692,111259572946794201,"<p>POL-SBR-BURB: Schwelbrand in einem elektrischen Unterverteilerkasten, info@presseportal.de (presseportal.de) <a href=""https://social.saarland/tags/news"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>news</span></a>  <a href=""https://social.saarland/tags/saarland"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>saarland</span></a></p><p><a href=""https://www.presseportal.de/blaulicht/pm/138341/5628427"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">presseportal.de/blaulicht/pm/1</span><span class=""invisible"">38341/5628427</span></a></p>",2023-10-19 03:32:32+00:00,[],"[{'name': 'news', 'url': 'https://ruhr.social/tags/news'}, {'name': 'saarland', 'url': 'https://ruhr.social/tags/saarland'}]",0,0
2703,111259578340019514,"<p>One thing I forgot about until just now:<br>The truck had an analog clock. I don't remember how often you had to wind it up, but it was always just hanging around going ""tick tock, tick tock, tick tock"" which was particularly fun when the engine was off.<br>When Dad rebuilt the truck in 1989/1990, and installed a stereo with a built-in clock, he didn't bother to wind up the old one anymore, so I always did every time I was in the truck.</p>",2023-10-19 03:33:56+00:00,[],[],0,0
2714,111259582422591224,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-18/47503.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-18/47503.mp4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_7.html#47503"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_7.html#47503</span></a></p>",2023-10-19 03:34:48+00:00,[],[],0,0
2717,111259583189274766,"<p>TRANSLATION :</p><p>ORIGINAL :</p><p>SOURCE :<br><a href=""https://t.me/znua_live/117511"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/znua_live/117511</span><span class=""invisible""></span></a><br>ZN.UA (Дзеркало тижня / Зеркало недели): новини України та світу, аналітика, інтерв'ю | Війна <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-19/581406.jpg"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-19/581406.jpg</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_32.html#581406"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_32.html#581406</span></a></p>",2023-10-19 03:34:56+00:00,[],[],0,0
2719,111259583623335149,"<p>TRANSLATION :</p><p>ORIGINAL :</p><p>SOURCE :<br><a href=""https://t.me/khersonskaODA/11373"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/khersonskaODA/11373</span><span class=""invisible""></span></a><br>🇺🇦Херcонська ОДА (ОВА) <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-18/581340.jpg"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-18/581340.jpg</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_32.html#581340"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_32.html#581340</span></a></p>",2023-10-19 03:35:03+00:00,[],[],0,0
2726,111259584999121576,"<p>I don't think I'd be able to hear that clock anymore, even with a huge amount of amplification. And now I'm all depressed again.</p>",2023-10-19 03:35:38+00:00,[],[],0,0
2762,111259602269649180,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-18/47502.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-18/47502.mp4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_7.html#47502"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_7.html#47502</span></a></p>",2023-10-19 03:39:49+00:00,[],[],0,0
2764,111259602790338159,"<p>TRANSLATION :<br>Ukrainian medics found devovchina victim in a Russian trench near Bakhmut<br>  <br>He’s a Russian Colonel<br>ORIGINAL :<br>Ukrainian medics found devovchina victim in a Russian trench near Bakhmut  <br>  <br>He’s a Russian Colonel<br>SOURCE :<br><a href=""https://t.me/combat_ftg/4330"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/combat_ftg/4330</span><span class=""invisible""></span></a><br>Combat Footage 🇺🇦 <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-19/581407.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-19/581407.MP4</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_32.html#581407"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_32.html#581407</span></a></p>",2023-10-19 03:39:57+00:00,[],[],0,0
