,id,content,created_at,mentions,tags,favourites_count,replies_count
627,111241953893908182,"<p>She saw instead of her own face in the glass, the face of her dead Aunt Harriet.<br>Peter Newell, from ""The Wind in the Rose-Bush and Other Stories of the Supernatural"" by Mary Eleanor Wilkins Freeman, New York: 1903 <a href=""https://mastodon.social/tags/illustration"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>illustration</span></a> <a href=""https://mastodon.social/tags/art"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>art</span></a> <a href=""https://www.oldbookillustrations.com/illustrations/dead-aunt/"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">oldbookillustrations.com/illus</span><span class=""invisible"">trations/dead-aunt/</span></a></p>",2023-10-16 00:51:47+00:00,[],"[{'name': 'illustration', 'url': 'https://ruhr.social/tags/illustration'}, {'name': 'art', 'url': 'https://ruhr.social/tags/art'}]",0,0
634,111241956218817003,<p>CFのチンポ舐めながら機嫌伺ってる<br>（CF Tunnelでベランダライブカメラを垂れ流して動作確認中）</p>,2023-10-16 00:52:23+00:00,[],[],0,0
668,111241968332987119,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-15/47146.MOV"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-15/47146.MOV</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_6.html#47146"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_6.html#47146</span></a></p>",2023-10-16 00:55:18+00:00,[],[],0,0
670,111241968703660788,"<p>TRANSLATION :<br>Israeli TV channels claim to show footage of Israeli laser air defense system<br>  <br>🇺🇦Реальна War<br>ORIGINAL :<br>Ізраїльські тг-канали стверджують, що на кадрах робота лазерної ППО Ізраїлю   <br>  <br>🇺🇦Реальна Війна<br>SOURCE :<br><a href=""https://t.me/voynareal/74926"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/voynareal/74926</span><span class=""invisible""></span></a><br>Реальна Війна | Україна <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-15/578817.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-15/578817.mp4</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_27.html#578817"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_27.html#578817</span></a></p>",2023-10-16 00:55:20+00:00,[],[],0,0
671,111241608023855471,"<p>Shaw said roughly, historically speaking if you fund, fuel and incite a race war you will probably get a race war so let's not.</p><p>Act is fine with, nay worships institutional and structural violence, racism and the cult of the free market 'get ahead' apsiration for me desperation for thee BS.</p><p>Yammering about his ""mandate"" and how anyone who stands up against him for agency, sovereignty and just basic fucking survival is an extremist. Do advise Seymour to fuck right off at all times.</p><p><a href=""https://mas.to/tags/nzpol"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>nzpol</span></a></p>",2023-10-15 23:23:51+00:00,[],"[{'name': 'nzpol', 'url': 'https://ruhr.social/tags/nzpol'}]",0,0
699,111241977791009365,<p>Was Banana Splits movie the first Animatronic Horror or am I just making shit up?</p>,2023-10-16 00:57:47+00:00,[],[],0,0
724,111241986303868366,"<p><a href=""https://mastodon.online/tags/NFL"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NFL</span></a> Week 6 Scores: </p><p>Ended Games:<br><a href=""https://mastodon.online/tags/TEN"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>TEN</span></a> 16 - 24 <a href=""https://mastodon.online/tags/BAL"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>BAL</span></a><br><a href=""https://mastodon.online/tags/ATL"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>ATL</span></a> 16 - 24 <a href=""https://mastodon.online/tags/WSH"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>WSH</span></a><br><a href=""https://mastodon.online/tags/CHI"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>CHI</span></a> 13 - 19 <a href=""https://mastodon.online/tags/MIN"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MIN</span></a><br><a href=""https://mastodon.online/tags/CIN"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>CIN</span></a> 17 - 13 <a href=""https://mastodon.online/tags/SEA"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>SEA</span></a><br><a href=""https://mastodon.online/tags/CLE"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>CLE</span></a> 19 - 17 <a href=""https://mastodon.online/tags/SF"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>SF</span></a><br><a href=""https://mastodon.online/tags/MIA"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MIA</span></a> 42 - 21 <a href=""https://mastodon.online/tags/CAR"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>CAR</span></a><br><a href=""https://mastodon.online/tags/JAX"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>JAX</span></a> 37 - 20 <a href=""https://mastodon.online/tags/IND"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>IND</span></a><br><a href=""https://mastodon.online/tags/HOU"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>HOU</span></a> 20 - 13 <a href=""https://mastodon.online/tags/NO"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NO</span></a><br><a href=""https://mastodon.online/tags/LV"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>LV</span></a> 21 - 17 <a href=""https://mastodon.online/tags/NE"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NE</span></a><br><a href=""https://mastodon.online/tags/LAR"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>LAR</span></a> 26 - 9 <a href=""https://mastodon.online/tags/ARI"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>ARI</span></a><br><a href=""https://mastodon.online/tags/NYJ"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NYJ</span></a> 20 - 14 <a href=""https://mastodon.online/tags/PHI"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>PHI</span></a><br><a href=""https://mastodon.online/tags/TB"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>TB</span></a> 6 - 20 <a href=""https://mastodon.online/tags/DET"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>DET</span></a><br><a href=""https://mastodon.online/tags/KC"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>KC</span></a> 19 - 8 <a href=""https://mastodon.online/tags/DEN"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>DEN</span></a><br>Running Games:<br>2:42 - 1st <a href=""https://mastodon.online/tags/BUF"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>BUF</span></a> 0 - 3 <a href=""https://mastodon.online/tags/NYG"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NYG</span></a><br>Upcoming Games:<br>10/16 - 8:15 PM EDT <a href=""https://mastodon.online/tags/LAC"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>LAC</span></a> - <a href=""https://mastodon.online/tags/DAL"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>DAL</span></a><br> <br><a href=""https://mastodon.online/tags/nfl"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>nfl</span></a> <a href=""https://mastodon.online/tags/nflfootball"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>nflfootball</span></a> <a href=""https://mastodon.online/tags/football"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>football</span></a></p>",2023-10-16 01:00:03+00:00,[],"[{'name': 'nfl', 'url': 'https://ruhr.social/tags/nfl'}, {'name': 'ten', 'url': 'https://ruhr.social/tags/ten'}, {'name': 'bal', 'url': 'https://ruhr.social/tags/bal'}, {'name': 'atl', 'url': 'https://ruhr.social/tags/atl'}, {'name': 'WSH', 'url': 'https://ruhr.social/tags/WSH'}, {'name': 'chi', 'url': 'https://ruhr.social/tags/chi'}, {'name': 'min', 'url': 'https://ruhr.social/tags/min'}, {'name': 'CIN', 'url': 'https://ruhr.social/tags/CIN'}, {'name': 'sea', 'url': 'https://ruhr.social/tags/sea'}, {'name': 'cle', 'url': 'https://ruhr.social/tags/cle'}, {'name': 'sf', 'url': 'https://ruhr.social/tags/sf'}, {'name': 'mia', 'url': 'https://ruhr.social/tags/mia'}, {'name': 'car', 'url': 'https://ruhr.social/tags/car'}, {'name': 'jax', 'url': 'https://ruhr.social/tags/jax'}, {'name': 'ind', 'url': 'https://ruhr.social/tags/ind'}, {'name': 'hou', 'url': 'https://ruhr.social/tags/hou'}, {'name': 'no', 'url': 'https://ruhr.social/tags/no'}, {'name': 'lv', 'url': 'https://ruhr.social/tags/lv'}, {'name': 'ne', 'url': 'https://ruhr.social/tags/ne'}, {'name': 'lar', 'url': 'https://ruhr.social/tags/lar'}, {'name': 'ARI', 'url': 'https://ruhr.social/tags/ARI'}, {'name': 'nyj', 'url': 'https://ruhr.social/tags/nyj'}, {'name': 'phi', 'url': 'https://ruhr.social/tags/phi'}, {'name': 'tb', 'url': 'https://ruhr.social/tags/tb'}, {'name': 'det', 'url': 'https://ruhr.social/tags/det'}, {'name': 'kc', 'url': 'https://ruhr.social/tags/kc'}, {'name': 'den', 'url': 'https://ruhr.social/tags/den'}, {'name': 'BUF', 'url': 'https://ruhr.social/tags/BUF'}, {'name': 'NYG', 'url': 'https://ruhr.social/tags/NYG'}, {'name': 'lac', 'url': 'https://ruhr.social/tags/lac'}, {'name': 'dal', 'url': 'https://ruhr.social/tags/dal'}, {'name': 'nflfootball', 'url': 'https://ruhr.social/tags/nflfootball'}, {'name': 'football', 'url': 'https://ruhr.social/tags/football'}]",0,0
726,111241886646606592,"<p>The last time the GOP won the popular vote was in 2004, and before that it was 1988.</p><p>Just a reminder.</p>",2023-10-16 00:34:43+00:00,[],[],0,0
752,111241991048911872,"<p>TRANSLATION :<br>🟢 Kherson region - air raid alert canceled!<br>ORIGINAL :<br>🟢 Херсонська область - відбій повітряної тривоги!<br>SOURCE :<br><a href=""https://t.me/khersonskaODA/11269"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/khersonskaODA/11269</span><span class=""invisible""></span></a><br>🇺🇦Херcонська ОДА (ОВА) <br>Media :  <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_27.html#578933"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_27.html#578933</span></a></p>",2023-10-16 01:01:02+00:00,[],[],0,0
755,111241991696193493,"<p>TRANSLATION :<br>😔Russian strikes will increase with the approach of winter, - Zelensky said in his evening address<br>  <br>In particular, he said, there will be more attacks on generation facilities and the grid.  <br>  <br>Zelenskyy said that our country is now strengthening air defense, agreeing with Western  <br>Media :  <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_27.html#578818"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_27.html#578818</span></a></p>",2023-10-16 01:01:13+00:00,[],[],0,0
757,111241992279142120,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-15/47145.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-15/47145.mp4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_6.html#47145"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_6.html#47145</span></a></p>",2023-10-16 01:01:17+00:00,[],[],0,0
758,111241992707406565,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-15/47145.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-15/47145.mp4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_6.html#47145"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_6.html#47145</span></a></p>",2023-10-16 01:01:20+00:00,[],[],0,0
760,111241993027700648,"<p>TRANSLATION :<br>😔Russian strikes will increase with the approach of winter, - Zelensky said in his evening address<br>  <br>In particular, he said, there will be more attacks on generation facilities and the grid.  <br>  <br>Zelenskyy said that our country is now strengthening air defense, agreeing with Western  <br>Media :  <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_27.html#578818"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_27.html#578818</span></a></p>",2023-10-16 01:01:28+00:00,[],[],0,0
831,111242017921430475,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-15/47144.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-15/47144.mp4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_6.html#47144"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_6.html#47144</span></a></p>",2023-10-16 01:07:54+00:00,[],[],0,0
836,111242018551964123,"<p>TRANSLATION :</p><p>ORIGINAL :</p><p>SOURCE :<br><a href=""https://t.me/novostiniko/41747"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/novostiniko/41747</span><span class=""invisible""></span></a><br>Новости Николаева🇺🇦 <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-16/578934.MOV"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-16/578934.MOV</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_27.html#578934"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_27.html#578934</span></a></p>",2023-10-16 01:07:56+00:00,[],[],0,0
837,111242018836787420,"<p>TRANSLATION :<br>Olympic 165<br>  <br>Employee working right on the edge of the roof without insurance 🤯<br>ORIGINAL :<br>Олимпийская 165   <br>  <br>Работник работает прям на краю крыши без страховки 🤯<br>SOURCE :<br><a href=""https://t.me/mariupolnow/35603"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/mariupolnow/35603</span><span class=""invisible""></span></a><br>Мариуполь сейчас 🇺🇦 <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-15/578819.jpg"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-15/578819.jpg</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_27.html#578819"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_27.html#578819</span></a></p>",2023-10-16 01:07:56+00:00,[],[],0,0
846,111242022133488435,"<p>The Israeli defence forces (IDF) is hosting a Twitter space for journalists. Lots of people and the conversation is very civil. I don't think this happened before, but radical transparency is important to counteract Hamas' shady narrative. <a href=""https://toolsforthought.rocks/tags/Israel"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Israel</span></a></p>",2023-10-16 01:09:01+00:00,[],"[{'name': 'israel', 'url': 'https://ruhr.social/tags/israel'}]",0,0
880,111241191816249530,"<p>how u think the ""no loads refused"" event will go vs. how it actually goes</p>",2023-10-15 21:38:00+00:00,[],[],0,0
881,111241944430723625,"<p>Is there a queer/trans hacker or maker space in the San Francisco Bay Area that's transit accessible? That I might join?</p><p>The closest one to me is HackerMoms (North Oakland, CA) and I've donated tools to them before, but I'm not sure if I'm really the right fit (I'll go see this month or next at their open house). But I'm not a parent - but I do like to volunteer to help parents out. So I don't know.</p><p>SudoRoom (Temescal Neighborhood, Oakland, CA) seems like it may be a good fit, but I'm not entirely sure about it either. I've joined the mailing list and see if there's a good fit there too.</p><p>I would totally be willing to check out a transit accessible hacker/maker space in SF too, or other areas, as long as the transit is a reasonable journey for me.</p><p>FWIW, I am capable of doing stuff like woodwork and other forms of crafting, notably knife sharpening and origami, but my specialties are in script writing/programming in many languages, legacy and contemporary. I also am pretty skilled in data work (analytics and machine learning) - though I seem to be allergic to ""AI"". And I'm not at all interested in cryptocurrency, though I'm quite literate in cryptography/digital security.</p>",2023-10-16 00:49:24+00:00,[],[],0,0
886,111242037950495791,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-15/47143.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-15/47143.mp4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_6.html#47143"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_6.html#47143</span></a></p>",2023-10-16 01:12:56+00:00,[],[],0,0
888,111242038353602729,"<p>TRANSLATION :<br>Ukrainian Defense Forces destroy Russian BM-27 Uragan MLRS near Nova Mayachka village, Kherson region<br>ORIGINAL :<br>Сили оборони знищили російську РСЗВ БМ-27 ""Ураган"" поблизу селища Нова Маячка, Херсонщина<br>SOURCE :<br><a href=""https://t.me/dvish_alive/28303"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/dvish_alive/28303</span><span class=""invisible""></span></a><br>ДвіЩ <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-15/578820.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-15/578820.mp4</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_27.html#578820"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_27.html#578820</span></a></p>",2023-10-16 01:12:59+00:00,[],[],0,0
889,111242038667655210,"<p>TRANSLATION :<br>Chechens are coming to us through Kaniv, Cherkasy region. A threat only for the south of the region<br>  <br>Please subscribe to our reserve so you don't lose contact with us - <a href=""https://t.me/+Np32veDC_0RkNmIy"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/+Np32veDC_0RkNmIy</span><span class=""invisible""></span></a><br>ㅤ<br>Send news to @novosti_kieva_bot<br>👉 SUBSCRIBE<br>ORIGINAL :<br>Шахеди прямують до нас чер <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-16/578935.jpg"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-16/578935.jpg</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_27.html#578935"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_27.html#578935</span></a></p>",2023-10-16 01:13:01+00:00,[],[],0,0
907,111242045338589414,"<p>RT by @NegarMortazavi: A landlord, reportedly angry at what he read in the news, knocked on the door of his Muslim Palestinian tenants. When Hanaan Shahin answered, he tried to choke her, attack her with a knife, and yelled: ""you Muslims must die!"" When she went to call 911, he killed her 6 yr old son.  </p><p> Source: <a href=""https://nitter.cz/maitelsadany/status/1713640459317170660#m"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">nitter.cz/maitelsadany/status/</span><span class=""invisible"">1713640459317170660#m</span></a></p>",2023-10-16 01:15:04+00:00,[],[],0,0
943,111241632831833473,"<p><span class=""""><strong>BOOSTS WELCOME</strong></span></p><p>Reminder that me, <span class=""h-card""><a class=""u-url mention"" href=""https://social.platypus-sandbox.com/users/ashten"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>ashten</span></a></span> and <span class=""h-card""><a class=""u-url mention"" href=""https://eepy.moe/@julia"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>julia</span></a></span> run a lewd firefish instance over at <a href=""https://lewd.lgbt"" rel=""nofollow noopener noreferrer"" target=""_blank"">https://lewd.lgbt</a>, if you are 18+ and want an account over there, throw any of us a message asking for an invite. </p><p><a class=""hashtag"" href=""https://social.platypus-sandbox.com/tag/lewd"" rel=""nofollow noopener noreferrer"" target=""_blank"">#lewd</a> <a class=""hashtag"" href=""https://social.platypus-sandbox.com/tag/nudes"" rel=""nofollow noopener noreferrer"" target=""_blank"">#nudes</a> <a class=""hashtag"" href=""https://social.platypus-sandbox.com/tag/nsfw"" rel=""nofollow noopener noreferrer"" target=""_blank"">#nsfw</a> <a class=""hashtag"" href=""https://social.platypus-sandbox.com/tag/queer"" rel=""nofollow noopener noreferrer"" target=""_blank"">#queer</a> <a class=""hashtag"" href=""https://social.platypus-sandbox.com/tag/trans"" rel=""nofollow noopener noreferrer"" target=""_blank"">#trans</a> <a class=""hashtag"" href=""https://social.platypus-sandbox.com/tag/fedi"" rel=""nofollow noopener noreferrer"" target=""_blank"">#fedi</a></p>",2023-10-15 23:30:10.722000+00:00,"[{'id': 110841284383845494, 'username': 'julia', 'url': 'https://eepy.moe/@julia', 'acct': 'julia@eepy.moe'}, {'id': 110476317006132576, 'username': 'ashten', 'url': 'https://social.platypus-sandbox.com/users/ashten', 'acct': 'ashten@social.platypus-sandbox.com'}]","[{'name': 'fedi', 'url': 'https://ruhr.social/tags/fedi'}, {'name': 'lewd', 'url': 'https://ruhr.social/tags/lewd'}, {'name': 'nsfw', 'url': 'https://ruhr.social/tags/nsfw'}, {'name': 'nudes', 'url': 'https://ruhr.social/tags/nudes'}, {'name': 'queer', 'url': 'https://ruhr.social/tags/queer'}, {'name': 'trans', 'url': 'https://ruhr.social/tags/trans'}]",0,0
952,111242057672021189,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-15/47142.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-15/47142.MP4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_6.html#47142"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_6.html#47142</span></a></p>",2023-10-16 01:17:58+00:00,[],[],0,0
953,111242057805794506,"<p><a href=""https://social.masked.cloud/tags/NSFW"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NSFW</span></a> <a href=""https://social.masked.cloud/tags/male"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>male</span></a></p>",2023-10-16 01:18:12+00:00,[],"[{'name': 'nsfw', 'url': 'https://ruhr.social/tags/nsfw'}, {'name': 'male', 'url': 'https://ruhr.social/tags/male'}]",0,0
955,111242058071039563,"<p>TRANSLATION :<br>Enemy deployed 3 missile carriers into the Black Sea with a total volley of 20 ""Kalibr"" missiles - JFO ""South""<br>  <br><a href=""https://t.me/operativnoZSU"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/operativnoZSU</span><span class=""invisible""></span></a><br>ORIGINAL :<br>Ворог вивів у Чорне море 3 ракетоносії з сумарним залпом 20 ракет типу ""Калібр"", - ОК ""Південь""  <br>  <br><a href=""https://t.me/operativnoZSU"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/operativnoZSU</span><span class=""invisible""></span></a><br>SOURCE <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-15/578821.jpg"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-15/578821.jpg</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_27.html#578821"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_27.html#578821</span></a></p>",2023-10-16 01:18:02+00:00,[],[],0,0
956,111242058359735277,"<p>TRANSLATION :<br>Forwarded from Why Alert | Radar Very preliminary threat of Shahedis for the south of Kyiv region<br>  <br>➡️ Subscribe<br>ORIGINAL :<br>Forwarded from Чому тривога | Радар  Дуже попередньо загроза шахедів для півдня Київської області  <br>  <br>➡️ Підписатися<br>SOURCE :<br><a href=""https://t.me/kievreal1/49996"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/kievreal1/49996</span><span class=""invisible""></span></a><br>Реаль <br>Media :  <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_27.html#578936"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_27.html#578936</span></a></p>",2023-10-16 01:18:04+00:00,[],[],0,0
